"Iteracja","Current","Best","Worst","Average"
"174","18328","17705","20767","18805"
"175","18203","17705","20767","18802"
"176","18163","17705","20767","18798"
"177","18292","17705","20767","18795"
"178","18224","17705","20767","18792"
"179","18475","17705","20767","18790"
"180","18386","17705","20767","18788"
"181","18014","17705","20767","18784"
"182","17875","17705","20767","18779"
"183","17989","17705","20767","18774"
"184","18438","17705","20767","18772"
"185","18267","17705","20767","18770"
"186","18600","17705","20767","18769"
"187","18583","17705","20767","18768"
"188","18171","17705","20767","18765"
"189","18064","17705","20767","18761"
"190","18135","17705","20767","18758"
"191","18240","17705","20767","18755"
"192","18629","17705","20767","18754"
"193","18660","17705","20767","18754"
"194","18473","17705","20767","18752"
"195","18682","17705","20767","18752"
"196","18684","17705","20767","18752"
"197","18743","17705","20767","18751"
"198","18726","17705","20767","18751"
