"Iteracja","Best Result","Worst Result","Average Cost"
"1","2270","6436","2901"
"2","2642","6436","3042"
"3","2507","6436","3223"
"4","2209","6448","2812"
"5","2595","6448","3281"
"6","2132","6448","2760"
"7","2531","6448","2959"
"8","2347","6448","2853"
"9","2357","6448","2862"
"10","2424","6448","3001"
