"Iteracja","Best Result","Worst Result","Average Cost"
"1","5064587","6032370","5362918"
"2","5083329","6062438","5400904"
"3","5066750","6035493","5370131"
"4","5092340","6023395","5398752"
"5","5177451","6020783","5447458"
"6","5069667","6039853","5364111"
"7","5141339","6053565","5441873"
"8","5069424","6010570","5375208"
"9","5043999","6034935","5362210"
"10","5119437","6050718","5430525"
