"Iteracja","Best Result","Worst Result","Average Cost"
"1","5886938","6117204","5994074"
"2","5886938","6089491","5992124"
"3","5879153","6064270","5985830"
"4","5879153","6063980","5984743"
"5","5879153","6061515","5982906"
"6","5879153","6053733","5980292"
"7","5865980","6051187","5975965"
"8","5865980","6041241","5971200"
"9","5865980","6034548","5967053"
"10","5865980","6032951","5965317"
"11","5865980","6030314","5963892"
"12","5865980","6028428","5961770"
"13","5865980","6023879","5959632"
"14","5839913","6018967","5955599"
"15","5839913","6015637","5953221"
"16","5821331","6013635","5949590"
"17","5821331","6013462","5948437"
"18","5821331","6012500","5945514"
"19","5821331","6012454","5944918"
"20","5821331","6011338","5943602"
"21","5821331","6010508","5941973"
"22","5821331","6010176","5940730"
"23","5821331","6005320","5937895"
"24","5821331","6003519","5935857"
"25","5821331","6002633","5934976"
"26","5821331","6001255","5932698"
"27","5801020","5999789","5931016"
"28","5801020","5998491","5929875"
"29","5801020","5997988","5928822"
"30","5801020","5996863","5928414"
"31","5801020","5996784","5927343"
"32","5801020","5993973","5924891"
"33","5801020","5991934","5922574"
"34","5801020","5988183","5920673"
"35","5801020","5984237","5918429"
"36","5801020","5983121","5915491"
"37","5789151","5981587","5913551"
"38","5789151","5979250","5910353"
"39","5789151","5979250","5910353"
"40","5774835","5977036","5907932"
"41","5774835","5971320","5904573"
"42","5774835","5970924","5903484"
"43","5774835","5968197","5901463"
"44","5774835","5964092","5898772"
"45","5774835","5963219","5897905"
"46","5774835","5959601","5896079"
"47","5774835","5959209","5895711"
"48","5774835","5959045","5895190"
"49","5774835","5955676","5892458"
"50","5774835","5955676","5892458"
"51","5774835","5953551","5890270"
"52","5774835","5951130","5887052"
"53","5761939","5949649","5884879"
"54","5761939","5945622","5883306"
"55","5757329","5941798","5880414"
"56","5757329","5935014","5877566"
"57","5757329","5933026","5876360"
"58","5757329","5929596","5874777"
"59","5757329","5929473","5874332"
"60","5757329","5926853","5872304"
"61","5757329","5926372","5871502"
"62","5757329","5924852","5870484"
"63","5757329","5923383","5869755"
"64","5757329","5920151","5866756"
"65","5757329","5918018","5864796"
"66","5757329","5916945","5863388"
"67","5757329","5916479","5862784"
"68","5734896","5916131","5861590"
"69","5734896","5915571","5861102"
"70","5734896","5911621","5857979"
"71","5734896","5907978","5854801"
"72","5734896","5906673","5854057"
"73","5734896","5906293","5853738"
"74","5734896","5906031","5852957"
"75","5734896","5905482","5851668"
"76","5734896","5903794","5850332"
"77","5734896","5902831","5848563"
"78","5734896","5901151","5847528"
"79","5734896","5899592","5846451"
"80","5734896","5896166","5844004"
"81","5734896","5895103","5843259"
"82","5734896","5894266","5841014"
"83","5734896","5893751","5840050"
"84","5734896","5893075","5838010"
"85","5734896","5892770","5837041"
"86","5734896","5892244","5836572"
"87","5734896","5890725","5834743"
"88","5734896","5888792","5831134"
"89","5734896","5888003","5830008"
"90","5734896","5885417","5827187"
"91","5734896","5883596","5825881"
"92","5734896","5882890","5825600"
"93","5734896","5881429","5823934"
"94","5734896","5879900","5822371"
"95","5734896","5878078","5818972"
"96","5734896","5871982","5814970"
"97","5734896","5871982","5814970"
"98","5734896","5871439","5814732"
"99","5734896","5870808","5813688"
"100","5734896","5869824","5812173"
"101","5734896","5868938","5811634"
"102","5734896","5866198","5810093"
"103","5734896","5865844","5808384"
"104","5734896","5864751","5807078"
"105","5705743","5861443","5805134"
"106","5705743","5857489","5803720"
"107","5705743","5855360","5800670"
"108","5705743","5852326","5798325"
"109","5705743","5851594","5797675"
"110","5705743","5850323","5795420"
"111","5705743","5847144","5792879"
"112","5699556","5844740","5790732"
"113","5699556","5844153","5789200"
"114","5699556","5841829","5787234"
"115","5699556","5839414","5784369"
"116","5699556","5837633","5782197"
"117","5666706","5837253","5781182"
"118","5666706","5831182","5778143"
"119","5666706","5828247","5775907"
"120","5666706","5825386","5773289"
"121","5666706","5824485","5772946"
"122","5666706","5823387","5772130"
"123","5666706","5822346","5771172"
"124","5666706","5821874","5769813"
"125","5666706","5820255","5767077"
"126","5666706","5818466","5764901"
"127","5656249","5815091","5762464"
"128","5656249","5813466","5760647"
"129","5656249","5810782","5758811"
"130","5656249","5809179","5756363"
"131","5656249","5806248","5755128"
"132","5656249","5805884","5754169"
"133","5656249","5801940","5750663"
"134","5656249","5801020","5748774"
"135","5656249","5796633","5746757"
"136","5656249","5795135","5745297"
"137","5656249","5791121","5743348"
"138","5656249","5788278","5740682"
"139","5656249","5787253","5738913"
"140","5656249","5786731","5738680"
"141","5627800","5784228","5736471"
"142","5627800","5782022","5734021"
"143","5627800","5777513","5731573"
"144","5627800","5774947","5730569"
"145","5627800","5773470","5728562"
"146","5627800","5772267","5726754"
"147","5627800","5770545","5725045"
"148","5627800","5769898","5723643"
"149","5627800","5769422","5721932"
"150","5627800","5769327","5721663"
"151","5627800","5767337","5719712"
"152","5627800","5765993","5718732"
"153","5627800","5764965","5718046"
"154","5627800","5763375","5716890"
"155","5627800","5761874","5715504"
"156","5627800","5758869","5712812"
"157","5619372","5755476","5710460"
"158","5619372","5753185","5709335"
"159","5619372","5750986","5707704"
"160","5619372","5749827","5705657"
"161","5619372","5745672","5703199"
"162","5619372","5743738","5701768"
"163","5619372","5741843","5699742"
"164","5619372","5740944","5698670"
"165","5619372","5740262","5697229"
"166","5619372","5738155","5696478"
"167","5619372","5736547","5695469"
"168","5606612","5735553","5693440"
"169","5606612","5735088","5692803"
"170","5606612","5733814","5691129"
"171","5606612","5732504","5690595"
"172","5606612","5731902","5689518"
"173","5606612","5729331","5687463"
"174","5606612","5726797","5686175"
"175","5606612","5724336","5684193"
"176","5606612","5721838","5682190"
"177","5606612","5720639","5680795"
"178","5597652","5718730","5679075"
"179","5597652","5718065","5678144"
"180","5590679","5714932","5676143"
"181","5590679","5714199","5675477"
"182","5590679","5712384","5674191"
"183","5590679","5710558","5672309"
"184","5590679","5708527","5670563"
"185","5590679","5708140","5670336"
"186","5590679","5706459","5669262"
"187","5590679","5705479","5667842"
"188","5570670","5704420","5666795"
"189","5570670","5703285","5665636"
"190","5570670","5702848","5664974"
"191","5570670","5701923","5663163"
"192","5570670","5701511","5661414"
"193","5570292","5699498","5659743"
"194","5570292","5698716","5658433"
"195","5570292","5697169","5657006"
"196","5570292","5695927","5656052"
"197","5570292","5695478","5655809"
"198","5570292","5694251","5654450"
"199","5570292","5694048","5653222"
"200","5570292","5693345","5651682"
"201","5570292","5692021","5649853"
"202","5570292","5689109","5646835"
"203","5570292","5687542","5645418"
"204","5570292","5686365","5643904"
"205","5570292","5685672","5642899"
"206","5570292","5684685","5641220"
"207","5570292","5682471","5638676"
"208","5570292","5681667","5637336"
"209","5570292","5681103","5636439"
"210","5563569","5680879","5635450"
"211","5563569","5679624","5633727"
"212","5563569","5679204","5632325"
"213","5563569","5678080","5630445"
"214","5563569","5675680","5628998"
"215","5563569","5674041","5627538"
"216","5563569","5673020","5626506"
"217","5547989","5670819","5625075"
"218","5547989","5669986","5623716"
"219","5547989","5666686","5620961"
"220","5547989","5666257","5620797"
"221","5547989","5666130","5620185"
"222","5547167","5663028","5618806"
"223","5547167","5660371","5617568"
"224","5547167","5660320","5617275"
"225","5547167","5660111","5616657"
"226","5547167","5659166","5615630"
"227","5547167","5656249","5614097"
"228","5547167","5654733","5612918"
"229","5547167","5653537","5611705"
"230","5547167","5652115","5610497"
"231","5547167","5652115","5610497"
"232","5547167","5649720","5608833"
"233","5547167","5648854","5608224"
"234","5547167","5647844","5607654"
"235","5547167","5644556","5605635"
"236","5547167","5644147","5605350"
"237","5547167","5643496","5604994"
"238","5547167","5642434","5604064"
"239","5547167","5641508","5603012"
"240","5547167","5640315","5601873"
"241","5547167","5639228","5600651"
"242","5547167","5637506","5599575"
"243","5547167","5635428","5597890"
"244","5547167","5634055","5597037"
"245","5547167","5634055","5597037"
"246","5547167","5632622","5595991"
"247","5525535","5630100","5594340"
"248","5525535","5628581","5593942"
"249","5525535","5627887","5592373"
"250","5525535","5624328","5589696"
"251","5525535","5621943","5588237"
"252","5525535","5621864","5587718"
"253","5525535","5621686","5587048"
"254","5525535","5620655","5586012"
"255","5525535","5620215","5585473"
"256","5525535","5620112","5585250"
"257","5525535","5619085","5584251"
"258","5525535","5618895","5583747"
"259","5525535","5617818","5582446"
"260","5525535","5616172","5580948"
"261","5510964","5615031","5579209"
"262","5510964","5614413","5578500"
"263","5510964","5613428","5577672"
"264","5510964","5612737","5577206"
"265","5510964","5610652","5576108"
"266","5510964","5609601","5575343"
"267","5510964","5606777","5574420"
"268","5510964","5606158","5573185"
"269","5510964","5605363","5572709"
"270","5510964","5600974","5571259"
"271","5510964","5598626","5569919"
"272","5510964","5596944","5568204"
"273","5510964","5596856","5567922"
"274","5510964","5595983","5567094"
"275","5510964","5595266","5566740"
"276","5510964","5594079","5565734"
"277","5510964","5593418","5564786"
"278","5510964","5591520","5563409"
"279","5510964","5591084","5562422"
"280","5510964","5590156","5561405"
"281","5510964","5588979","5560099"
"282","5510964","5587969","5559416"
"283","5510964","5586364","5558241"
"284","5510964","5583244","5556451"
"285","5510964","5581590","5555841"
"286","5510964","5580466","5555433"
"287","5510964","5580296","5554662"
"288","5510964","5579162","5553795"
"289","5510964","5577903","5552569"
"290","5510964","5577202","5551642"
"291","5510377","5576404","5550597"
"292","5510377","5575321","5549475"
"293","5510377","5573663","5548889"
"294","5510377","5573012","5548240"
"295","5510377","5572447","5547200"
"296","5510377","5571747","5546118"
"297","5510377","5571390","5545683"
"298","5510377","5570504","5545161"
"299","5510377","5569973","5544666"
"300","5510377","5569709","5544000"
"301","5510377","5567563","5542627"
"302","5509418","5566626","5541521"
"303","5509418","5565682","5540959"
"304","5509418","5564541","5540050"
"305","5509418","5564106","5538934"
"306","5496689","5563606","5538196"
"307","5496689","5562801","5537699"
"308","5496689","5561855","5537124"
"309","5496689","5560853","5536095"
"310","5496689","5560158","5535545"
"311","5496689","5558628","5534855"
"312","5494057","5556099","5533114"
"313","5494057","5554633","5532583"
"314","5488126","5554320","5531761"
"315","5488126","5553873","5531436"
"316","5488126","5553028","5530760"
"317","5488126","5552276","5529849"
"318","5488126","5551756","5528818"
"319","5488126","5551155","5528577"
"320","5488126","5550763","5528063"
"321","5488126","5549359","5526919"
"322","5487966","5547167","5525266"
"323","5487966","5545608","5524332"
"324","5487966","5545113","5523827"
"325","5487966","5544229","5523110"
"326","5487966","5543762","5522421"
"327","5487966","5543705","5522244"
"328","5484201","5543622","5521997"
"329","5484201","5541977","5521164"
"330","5484201","5541882","5520692"
"331","5484201","5541882","5520692"
"332","5484201","5540925","5520062"
"333","5483545","5540408","5519176"
"334","5479070","5539739","5518548"
"335","5479070","5539685","5518211"
"336","5479070","5539072","5517784"
"337","5479070","5537448","5516650"
"338","5479070","5534437","5515159"
"339","5479070","5534264","5514594"
"340","5479070","5533517","5514276"
"341","5479070","5532232","5513075"
"342","5479070","5531518","5512296"
"343","5479070","5530873","5511878"
"344","5479070","5529403","5511255"
"345","5479070","5528841","5510556"
"346","5479070","5527755","5509797"
"347","5478029","5526845","5509055"
"348","5478029","5525673","5508425"
"349","5478029","5525120","5507813"
"350","5478029","5524555","5507100"
"351","5478029","5524365","5506866"
"352","5468361","5523622","5505924"
"353","5468361","5523106","5504937"
"354","5468361","5522874","5504614"
"355","5468361","5521715","5503812"
"356","5468361","5520587","5502972"
"357","5468361","5520322","5502670"
"358","5468361","5519640","5501625"
"359","5468361","5518889","5501025"
"360","5468361","5518150","5500255"
"361","5468361","5517720","5499930"
"362","5468361","5516889","5499100"
"363","5465352","5515768","5498152"
"364","5460085","5515137","5497352"
"365","5460085","5514649","5496526"
"366","5460085","5514240","5496082"
"367","5460085","5513812","5495705"
"368","5460085","5513607","5495596"
"369","5460085","5511101","5494463"
"370","5460085","5510712","5494046"
"371","5460085","5510434","5493640"
"372","5460085","5510171","5493302"
"373","5460085","5510126","5493201"
"374","5460085","5509658","5492950"
"375","5460085","5508906","5492451"
"376","5460085","5508670","5492285"
"377","5460085","5507022","5491440"
"378","5444031","5505243","5490073"
"379","5444031","5504890","5489689"
"380","5444031","5504462","5489336"
"381","5444031","5504047","5488871"
"382","5444031","5503345","5487872"
"383","5444031","5502593","5487385"
"384","5444031","5502468","5487148"
"385","5444031","5502207","5486934"
"386","5444031","5501763","5486145"
"387","5444031","5501376","5485433"
"388","5444031","5501023","5484672"
"389","5444031","5499691","5483699"
"390","5444031","5499238","5483223"
"391","5444031","5497860","5482170"
"392","5444031","5497102","5481366"
"393","5444031","5496848","5480736"
"394","5444031","5496848","5480736"
"395","5444031","5495672","5479532"
"396","5444031","5495158","5479174"
"397","5443003","5494909","5478489"
"398","5443003","5494234","5477709"
"399","5440867","5493439","5477120"
"400","5440867","5493265","5476752"
"401","5440867","5492626","5475819"
"402","5440867","5491685","5475244"
"403","5440867","5491077","5474164"
"404","5440867","5489847","5473253"
"405","5440867","5489185","5472756"
"406","5440867","5488749","5472368"
"407","5440867","5488559","5471773"
"408","5440867","5488494","5471529"
"409","5440867","5487740","5470007"
"410","5440867","5487441","5469193"
"411","5440867","5486931","5468846"
"412","5440867","5486931","5468846"
"413","5440854","5486551","5468120"
"414","5440854","5486512","5467970"
"415","5440854","5485935","5467495"
"416","5440854","5485708","5467146"
"417","5440854","5484949","5466375"
"418","5440854","5484223","5465504"
"419","5440854","5484177","5465026"
"420","5440854","5483478","5464308"
"421","5431008","5482851","5463727"
"422","5431008","5482387","5463171"
"423","5431008","5481992","5462767"
"424","5431008","5481243","5462258"
"425","5431008","5481243","5462258"
"426","5431008","5480190","5461164"
"427","5424455","5479893","5460296"
"428","5424455","5478838","5459055"
"429","5424455","5478432","5458689"
"430","5424455","5478029","5458085"
"431","5424455","5476967","5457397"
"432","5424455","5476172","5456830"
"433","5424455","5475438","5456199"
"434","5418222","5474393","5455576"
"435","5418222","5473022","5454462"
"436","5418222","5472404","5453832"
"437","5418222","5472178","5453423"
"438","5418222","5471431","5452851"
"439","5409549","5471289","5452355"
"440","5409549","5470488","5451820"
"441","5408542","5469319","5450555"
"442","5408542","5468779","5449806"
"443","5408542","5468200","5448981"
"444","5408542","5467344","5448245"
"445","5408542","5465352","5447394"
"446","5406161","5464395","5446809"
"447","5406161","5463472","5446147"
"448","5406161","5463377","5445897"
"449","5406161","5461774","5445119"
"450","5398887","5460571","5444026"
"451","5398887","5460394","5443805"
"452","5398887","5459156","5442664"
"453","5398887","5457993","5442267"
"454","5398887","5456675","5441409"
"455","5398887","5456490","5441134"
"456","5398887","5455924","5440598"
"457","5398887","5455270","5439953"
"458","5398887","5454100","5438846"
"459","5398887","5452528","5438314"
"460","5398887","5451609","5437511"
"461","5398887","5451077","5437199"
"462","5398887","5450195","5436324"
"463","5398887","5449879","5435595"
"464","5398887","5449787","5435337"
"465","5398887","5449447","5435074"
"466","5396787","5449352","5434712"
"467","5396787","5449046","5434277"
"468","5396787","5448711","5433694"
"469","5396787","5448125","5433179"
"470","5396787","5447577","5432399"
"471","5396787","5446717","5431368"
"472","5396787","5446541","5430685"
"473","5396787","5446048","5429872"
"474","5396787","5445456","5429169"
"475","5396787","5444318","5428181"
"476","5396787","5443803","5427295"
"477","5396787","5443559","5426512"
"478","5396787","5443523","5426364"
"479","5396787","5443472","5426184"
"480","5396787","5443035","5425766"
"481","5396787","5442295","5424735"
"482","5394872","5442069","5424277"
"483","5388952","5441788","5423454"
"484","5388952","5441250","5422798"
"485","5388952","5440854","5422239"
"486","5388952","5440452","5421582"
"487","5388952","5440035","5421202"
"488","5388952","5439469","5421052"
"489","5388952","5439388","5420863"
"490","5388952","5438967","5420192"
"491","5385292","5438535","5419821"
"492","5385292","5438194","5419466"
"493","5385292","5438040","5419255"
"494","5385292","5437644","5418699"
"495","5385292","5437422","5418550"
"496","5385292","5437255","5418103"
"497","5378318","5436628","5417293"
"498","5378318","5435562","5416241"
"499","5378318","5434622","5415407"
"500","5378318","5433329","5414454"
"501","5378318","5432777","5413711"
"502","5378318","5432190","5412813"
"503","5378318","5431780","5412257"
"504","5378318","5431306","5412045"
"505","5378318","5431031","5411449"
"506","5378318","5430047","5410611"
"507","5378318","5428476","5409576"
"508","5378318","5426690","5408865"
"509","5374508","5425334","5408111"
"510","5374508","5424541","5407556"
"511","5374508","5423005","5406395"
"512","5374508","5422307","5405706"
"513","5374508","5421624","5405230"
"514","5374508","5419530","5404330"
"515","5374508","5419110","5403506"
"516","5374508","5418610","5403006"
"517","5374508","5418013","5402324"
"518","5374508","5416703","5401398"
"519","5374508","5415109","5400314"
"520","5374508","5414795","5399730"
"521","5374508","5414594","5399443"
"522","5373828","5414072","5398765"
"523","5373828","5413885","5398491"
"524","5358780","5412747","5397883"
"525","5358780","5412381","5397388"
"526","5358780","5411854","5396904"
"527","5356086","5411212","5396080"
"528","5356086","5410590","5395616"
"529","5356086","5409698","5394696"
"530","5356086","5409010","5393820"
"531","5356086","5408451","5393056"
"532","5356086","5408060","5392284"
"533","5356086","5407971","5391949"
"534","5348681","5407487","5391284"
"535","5339415","5406216","5390564"
"536","5339415","5405783","5389832"
"537","5339097","5405090","5388928"
"538","5339097","5404521","5388327"
"539","5339097","5403735","5387413"
"540","5339097","5403731","5387310"
"541","5339097","5403570","5386988"
"542","5339097","5403467","5386906"
"543","5339097","5402958","5385959"
"544","5339097","5402750","5385435"
"545","5339097","5402165","5384737"
"546","5339097","5401357","5384005"
"547","5339097","5400111","5382585"
"548","5339097","5399567","5381853"
"549","5339097","5398790","5381153"
"550","5339097","5398504","5380859"
"551","5339097","5397757","5379689"
"552","5339097","5397457","5379253"
"553","5339097","5396787","5378224"
"554","5338011","5396099","5377064"
"555","5338011","5395646","5376318"
"556","5337158","5394872","5375709"
"557","5337158","5394032","5374677"
"558","5335834","5393077","5373453"
"559","5335834","5391641","5372532"
"560","5335834","5391544","5372228"
"561","5332345","5391127","5371281"
"562","5331366","5389566","5369843"
"563","5331366","5389203","5368871"
"564","5331366","5388952","5368218"
"565","5331366","5388249","5367650"
"566","5331366","5387396","5366981"
"567","5331366","5386677","5366108"
"568","5328518","5386629","5365512"
"569","5328518","5385857","5365060"
"570","5328518","5384751","5364006"
"571","5325601","5383745","5362980"
"572","5325601","5383597","5362147"
"573","5325601","5382888","5361320"
"574","5325601","5382345","5360633"
"575","5325601","5381870","5359971"
"576","5325601","5381461","5359157"
"577","5316622","5381126","5358312"
"578","5316622","5380165","5356996"
"579","5316622","5379199","5356330"
"580","5316622","5379034","5355770"
"581","5316622","5378504","5355122"
"582","5316622","5377509","5353819"
"583","5316622","5377284","5353618"
"584","5316622","5376329","5352586"
"585","5316622","5375393","5352121"
"586","5316622","5375163","5351778"
"587","5316622","5374845","5351397"
"588","5316622","5374845","5351397"
"589","5316622","5374685","5350899"
"590","5316622","5374129","5350097"
"591","5316622","5374129","5350097"
"592","5313410","5373130","5349261"
"593","5313410","5371470","5348397"
"594","5313410","5370614","5348057"
"595","5313410","5369161","5347237"
"596","5313410","5368005","5346387"
"597","5313410","5367714","5345901"
"598","5313410","5367178","5345388"
"599","5313410","5366552","5344661"
"600","5311465","5365201","5343997"
"601","5311465","5364039","5343383"
"602","5311465","5363981","5343236"
"603","5311465","5363494","5342833"
"604","5311465","5361806","5342229"
"605","5311465","5361450","5341866"
"606","5311465","5361090","5341421"
"607","5311465","5360447","5340890"
"608","5311465","5359434","5340303"
"609","5308352","5358795","5339827"
"610","5308352","5358780","5339690"
"611","5308352","5358273","5339161"
"612","5308352","5357910","5338615"
"613","5308352","5357046","5337811"
"614","5308352","5355969","5336874"
"615","5304370","5355191","5336206"
"616","5304370","5354999","5335973"
"617","5304370","5354829","5335807"
"618","5304370","5353032","5335050"
"619","5304370","5350873","5333547"
"620","5304370","5350678","5333233"
"621","5304370","5350024","5332704"
"622","5304370","5349322","5331968"
"623","5304370","5347883","5331024"
"624","5304370","5347435","5330325"
"625","5304370","5347070","5329911"
"626","5304370","5345235","5328717"
"627","5304370","5345018","5328429"
"628","5304370","5343606","5327679"
"629","5300938","5342964","5327060"
"630","5300938","5342955","5326919"
"631","5300938","5342372","5326323"
"632","5300938","5341997","5325929"
"633","5300938","5341341","5325488"
"634","5299036","5339529","5324734"
"635","5269438","5338408","5323830"
"636","5269438","5338011","5323457"
"637","5269438","5337625","5323185"
"638","5269438","5337362","5322858"
"639","5269438","5336176","5321886"
"640","5269438","5335887","5321543"
"641","5269438","5335553","5320961"
"642","5269438","5334904","5320421"
"643","5269438","5334670","5319882"
"644","5269438","5334388","5319444"
"645","5269438","5333959","5319257"
"646","5269438","5333477","5318834"
"647","5269438","5333448","5318703"
"648","5269438","5332813","5317946"
"649","5269438","5332347","5317667"
"650","5269438","5332335","5317490"
"651","5269438","5331726","5316925"
"652","5269438","5331199","5316534"
"653","5269438","5330898","5316084"
"654","5269438","5330069","5315569"
"655","5269438","5329583","5314725"
"656","5269438","5329227","5314157"
"657","5269438","5328813","5313558"
"658","5263517","5328769","5313112"
"659","5263517","5328518","5312682"
"660","5263517","5327544","5311863"
"661","5263517","5326964","5311534"
"662","5263517","5326770","5311166"
"663","5263517","5326099","5310156"
"664","5263517","5325601","5309368"
"665","5263517","5324578","5308611"
"666","5263517","5323958","5308051"
"667","5263517","5323709","5307402"
"668","5263517","5323491","5307202"
"669","5263517","5322851","5306469"
"670","5263517","5322493","5306131"
"671","5263517","5322422","5305853"
"672","5263517","5321894","5305202"
"673","5263517","5321523","5304767"
"674","5263517","5321137","5304028"
"675","5263517","5319669","5303211"
"676","5259495","5319146","5302167"
"677","5259495","5318404","5301347"
"678","5259495","5317959","5300754"
"679","5259495","5317579","5300466"
"680","5259495","5316753","5299752"
"681","5259495","5316622","5299230"
"682","5258856","5316012","5298329"
"683","5258856","5315944","5298060"
"684","5258856","5315316","5297208"
"685","5258856","5313959","5296543"
"686","5258856","5313959","5296543"
"687","5258856","5313816","5296050"
"688","5258856","5313713","5295790"
"689","5258856","5313410","5295151"
"690","5258856","5313236","5294842"
"691","5258856","5312494","5294285"
"692","5258856","5311588","5293516"
"693","5257934","5311502","5292958"
"694","5257934","5311374","5292469"
"695","5255157","5310855","5291614"
"696","5255157","5310032","5291032"
"697","5255157","5309182","5289954"
"698","5255157","5308500","5289171"
"699","5254086","5308102","5288138"
"700","5254086","5307977","5287946"
"701","5251939","5307580","5287226"
"702","5251939","5307149","5286667"
"703","5251939","5306754","5286144"
"704","5251939","5305646","5284958"
"705","5251939","5305456","5284358"
"706","5251939","5304509","5283196"
"707","5251508","5303354","5282199"
"708","5251508","5302650","5281443"
"709","5251472","5301686","5280443"
"710","5251472","5301500","5279928"
"711","5250284","5300938","5279224"
"712","5250284","5300582","5278690"
"713","5248516","5299845","5277706"
"714","5248516","5299036","5277326"
"715","5240723","5298328","5276607"
"716","5240723","5297656","5276078"
"717","5240723","5296011","5274912"
"718","5240723","5295625","5274287"
"719","5240723","5295607","5274109"
"720","5240723","5295399","5273815"
"721","5240723","5294643","5273026"
"722","5240723","5293455","5272074"
"723","5240723","5293025","5271903"
"724","5240723","5291460","5271019"
"725","5240723","5290943","5270912"
"726","5240723","5290499","5270439"
"727","5240723","5289781","5269794"
"728","5240723","5289440","5269548"
"729","5240723","5288388","5269034"
"730","5240723","5287941","5268572"
"731","5240723","5287791","5268476"
"732","5238031","5287544","5267956"
"733","5238031","5286007","5267020"
"734","5238031","5285208","5266528"
"735","5238031","5284143","5266006"
"736","5238031","5282571","5265381"
"737","5238031","5282267","5264945"
"738","5238031","5281978","5264470"
"739","5238031","5280211","5263607"
"740","5237852","5280016","5263026"
"741","5237852","5279464","5262403"
"742","5237852","5278885","5261899"
"743","5235877","5277905","5260720"
"744","5235877","5276548","5260474"
"745","5235877","5276405","5260133"
"746","5232508","5275956","5259579"
"747","5232508","5274129","5258725"
"748","5232508","5273789","5258256"
"749","5232508","5273210","5257925"
"750","5232508","5272879","5257647"
"751","5232508","5272677","5257264"
"752","5232508","5272240","5257176"
"753","5232508","5271581","5256617"
"754","5232508","5270971","5256357"
"755","5232508","5270566","5255908"
"756","5232508","5270023","5255541"
"757","5232508","5269757","5255198"
"758","5232508","5268892","5254818"
"759","5232508","5268609","5254596"
"760","5213447","5267752","5253868"
"761","5213447","5267412","5253641"
"762","5213447","5266772","5253036"
"763","5213447","5266734","5252915"
"764","5213447","5266511","5252667"
"765","5213447","5266474","5252599"
"766","5213447","5265627","5252381"
"767","5213447","5264859","5251920"
"768","5213447","5264464","5251585"
"769","5213447","5263876","5251157"
"770","5213447","5263771","5250927"
"771","5213447","5263614","5250717"
"772","5213447","5263517","5250521"
"773","5213447","5263002","5250393"
"774","5213447","5262123","5249915"
"775","5213447","5261675","5249147"
"776","5213447","5261126","5248507"
"777","5213447","5260638","5248073"
"778","5213447","5260487","5247955"
"779","5213447","5260032","5247635"
"780","5213447","5259728","5247235"
"781","5213447","5259495","5246972"
"782","5213447","5258956","5246536"
"783","5213447","5258622","5246170"
"784","5213447","5258443","5245761"
"785","5213447","5258135","5245308"
"786","5213447","5257934","5244874"
"787","5213447","5257847","5244757"
"788","5213447","5257024","5244188"
"789","5213447","5256402","5243593"
"790","5213447","5256189","5243354"
"791","5212219","5256160","5243069"
"792","5212219","5256047","5242864"
"793","5212219","5255593","5242457"
"794","5212219","5255427","5242241"
"795","5212219","5255320","5241808"
"796","5212219","5255112","5241502"
"797","5212219","5254942","5241078"
"798","5212219","5254166","5240479"
"799","5212219","5253973","5240218"
"800","5212219","5253307","5239706"
"801","5209985","5252713","5239090"
"802","5209985","5252447","5238482"
"803","5209985","5252030","5238006"
"804","5209985","5251536","5237329"
"805","5209985","5251519","5237210"
"806","5209985","5251472","5236964"
"807","5209985","5250777","5236434"
"808","5209985","5250529","5236168"
"809","5209985","5250264","5235747"
"810","5209985","5250262","5235599"
"811","5209385","5250026","5234936"
"812","5209385","5249284","5234652"
"813","5203322","5248494","5234139"
"814","5203322","5248194","5233462"
"815","5203322","5248194","5233462"
"816","5203322","5247877","5233099"
"817","5201258","5247504","5232642"
"818","5200576","5246573","5231701"
"819","5200576","5246468","5231354"
"820","5200576","5246221","5230827"
"821","5200576","5246070","5230726"
"822","5200576","5245573","5230218"
"823","5200576","5245483","5229977"
"824","5200576","5244418","5229562"
"825","5200576","5244361","5229455"
"826","5200576","5244096","5229189"
"827","5198882","5243721","5228538"
"828","5198882","5243648","5228200"
"829","5198882","5243287","5227528"
"830","5190276","5243077","5226744"
"831","5190276","5242893","5226274"
"832","5190276","5242229","5225235"
"833","5190276","5241185","5224395"
"834","5190276","5240811","5223857"
"835","5189923","5240573","5223339"
"836","5189923","5240200","5222684"
"837","5183367","5239306","5221889"
"838","5183367","5238849","5221484"
"839","5183367","5238255","5221049"
"840","5183367","5238031","5220589"
"841","5183367","5237852","5220178"
"842","5183367","5237108","5219257"
"843","5183367","5236794","5219011"
"844","5183367","5236794","5219011"
"845","5183367","5236561","5218636"
"846","5183367","5236474","5218386"
"847","5183367","5235913","5217875"
"848","5183367","5235780","5217492"
"849","5183367","5235565","5217237"
"850","5183367","5234962","5216757"
"851","5183367","5233740","5215869"
"852","5183367","5233147","5215442"
"853","5183367","5232842","5215086"
"854","5183367","5232472","5214698"
"855","5183367","5232298","5214533"
"856","5178242","5231866","5213918"
"857","5178242","5231151","5213479"
"858","5178242","5230710","5212830"
"859","5178242","5230592","5212311"
"860","5178242","5230592","5212311"
"861","5178242","5229827","5211488"
"862","5178242","5229727","5211035"
"863","5178242","5228939","5210607"
"864","5178242","5227935","5210076"
"865","5178242","5227297","5209113"
"866","5178242","5225889","5208403"
"867","5178242","5225830","5208002"
"868","5172169","5224728","5207315"
"869","5172169","5224052","5206823"
"870","5172169","5223620","5206488"
"871","5172169","5222860","5205834"
"872","5172169","5222378","5205337"
"873","5172169","5222193","5205116"
