"Iteracja","Best Result","Worst Result","Average Cost"
"1","2873864","2888019","2884241"
"2","2782867","2796532","2792917"
"3","2811715","2828064","2823754"
"4","2814276","2826462","2822580"
"5","2829826","2844480","2839778"
"6","2795254","2804644","2801385"
"7","2803182","2816143","2810957"
"8","2841045","2854005","2848721"
"9","2792759","2808342","2803077"
"10","2802033","2817001","2812048"
