"Iteracja","Current","Best","Worst","Average"
"199","170318","129251","195807","159496"
"200","162889","129251","195807","159513"
"201","148757","129251","195807","159459"
"202","154065","129251","195807","159433"
"203","153519","129251","195807","159403"
"204","171054","129251","195807","159461"
"205","155515","129251","195807","159441"
"206","149467","129251","195807","159393"
"207","145445","129251","195807","159325"
"208","157396","129251","195807","159316"
"209","167980","129251","195807","159358"
"210","169761","129251","195807","159407"
"211","166341","129251","195807","159440"
"212","137055","129251","195807","159334"
"213","139818","129251","195807","159243"
"214","151100","129251","195807","159205"
"215","160666","129251","195807","159212"
"216","135570","129251","195807","159102"
"217","155570","129251","195807","159086"
"218","165274","129251","195807","159114"
"219","152375","129251","195807","159083"
"220","161419","129251","195807","159094"
"221","162727","129251","195807","159110"
"222","151538","129251","195807","159076"
"223","159517","129251","195807","159078"
"224","148222","129251","195807","159030"
"225","141809","129251","195807","158953"
"226","151230","129251","195807","158919"
"227","164406","129251","195807","158943"
"228","150022","129251","195807","158904"
"229","166217","129251","195807","158936"
"230","132671","129251","195807","158822"
"231","164247","129251","195807","158845"
"232","172090","129251","195807","158902"
"233","147661","129251","195807","158854"
"234","156412","129251","195807","158844"
"235","148591","129251","195807","158800"
"236","157238","129251","195807","158794"
"237","179477","129251","195807","158881"
"238","163838","129251","195807","158902"
"239","171266","129251","195807","158953"
"240","170516","129251","195807","159002"
"241","157275","129251","195807","158994"
"242","155273","129251","195807","158979"
"243","143022","129251","195807","158913"
"244","168541","129251","195807","158953"
"245","157506","129251","195807","158947"
"246","153193","129251","195807","158923"
"247","141999","129251","195807","158855"
"248","163716","129251","195807","158875"
"249","157031","129251","195807","158867"
"250","138305","129251","195807","158785"
"251","156052","129251","195807","158774"
"252","165626","129251","195807","158801"
"253","174491","129251","195807","158863"
"254","141877","129251","195807","158796"
"255","160306","129251","195807","158802"
"256","162551","129251","195807","158817"
"257","168196","129251","195807","158853"
"258","190288","129251","195807","158975"
"259","162469","129251","195807","158989"
"260","142476","129251","195807","158925"
"261","123116","123116","195807","158788"
"262","145991","123116","195807","158739"
"263","145792","123116","195807","158690"
"264","153265","123116","195807","158669"
"265","169156","123116","195807","158709"
"266","152174","123116","195807","158684"
"267","160784","123116","195807","158692"
"268","147722","123116","195807","158651"
"269","166957","123116","195807","158682"
"270","153943","123116","195807","158665"
"271","153198","123116","195807","158644"
"272","168880","123116","195807","158682"
"273","147656","123116","195807","158642"
"274","137006","123116","195807","158563"
"275","157866","123116","195807","158560"
"276","170712","123116","195807","158604"
"277","149984","123116","195807","158573"
"278","169598","123116","195807","158613"
"279","149850","123116","195807","158581"
"280","152228","123116","195807","158559"
"281","161404","123116","195807","158569"
"282","147765","123116","195807","158530"
"283","169234","123116","195807","158568"
"284","153544","123116","195807","158551"
"285","149168","123116","195807","158518"
"286","160320","123116","195807","158524"
"287","164510","123116","195807","158545"
"288","178185","123116","195807","158613"
"289","152283","123116","195807","158591"
"290","170819","123116","195807","158633"
"291","159354","123116","195807","158636"
"292","173552","123116","195807","158687"
"293","166138","123116","195807","158712"
"294","161291","123116","195807","158721"
"295","150102","123116","195807","158692"
"296","164656","123116","195807","158712"
"297","179876","123116","195807","158783"
"298","168746","123116","195807","158817"
"299","157187","123116","195807","158811"
"300","159666","123116","195807","158814"
"301","159074","123116","195807","158815"
"302","159977","123116","195807","158819"
"303","140524","123116","195807","158758"
"304","172582","123116","195807","158804"
"305","158164","123116","195807","158802"
"306","131508","123116","195807","158713"
"307","150273","123116","195807","158685"
"308","150171","123116","195807","158657"
"309","158201","123116","195807","158656"
"310","162020","123116","195807","158667"
"311","168523","123116","195807","158698"
"312","140300","123116","195807","158640"
"313","163720","123116","195807","158656"
"314","138916","123116","195807","158593"
"315","166810","123116","195807","158619"
"316","141157","123116","195807","158564"
"317","159316","123116","195807","158566"
"318","158293","123116","195807","158565"
"319","141204","123116","195807","158511"
"320","144842","123116","195807","158468"
"321","145806","123116","195807","158429"
"322","174202","123116","195807","158478"
"323","157876","123116","195807","158476"
"324","157549","123116","195807","158473"
"325","150818","123116","195807","158449"
"326","156142","123116","195807","158442"
"327","166942","123116","195807","158468"
"328","158027","123116","195807","158467"
"329","151320","123116","195807","158445"
"330","163039","123116","195807","158459"
"331","150728","123116","195807","158436"
"332","169540","123116","195807","158469"
"333","158641","123116","195807","158470"
"334","156908","123116","195807","158465"
"335","159095","123116","195807","158467"
"336","150948","123116","195807","158445"
"337","165977","123116","195807","158467"
"338","151496","123116","195807","158446"
"339","149586","123116","195807","158420"
"340","160777","123116","195807","158427"
"341","163054","123116","195807","158441"
"342","145342","123116","195807","158402"
"343","156098","123116","195807","158396"
"344","162186","123116","195807","158407"
"345","159858","123116","195807","158411"
"346","158846","123116","195807","158412"
"347","136096","123116","195807","158348"
"348","168825","123116","195807","158378"
"349","147276","123116","195807","158346"
"350","173902","123116","195807","158390"
"351","155080","123116","195807","158381"
"352","142686","123116","195807","158336"
"353","165492","123116","195807","158357"
"354","166852","123116","195807","158381"
"355","158598","123116","195807","158381"
"356","166013","123116","195807","158403"
"357","156330","123116","195807","158397"
"358","176621","123116","195807","158448"
"359","143072","123116","195807","158405"
"360","140636","123116","195807","158356"
"361","152192","123116","195807","158339"
"362","157160","123116","195807","158335"
"363","173736","123116","195807","158378"
"364","153065","123116","195807","158363"
"365","166275","123116","195807","158385"
"366","147086","123116","195807","158354"
"367","164690","123116","195807","158371"
"368","158726","123116","195807","158372"
"369","172161","123116","195807","158410"
"370","156180","123116","195807","158404"
"371","153440","123116","195807","158390"
"372","141357","123116","195807","158344"
"373","153352","123116","195807","158331"
"374","147310","123116","195807","158302"
"375","156854","123116","195807","158298"
"376","158142","123116","195807","158297"
"377","158651","123116","195807","158298"
"378","141303","123116","195807","158253"
"379","169543","123116","195807","158283"
"380","152512","123116","195807","158268"
"381","159412","123116","195807","158271"
"382","145391","123116","195807","158237"
"383","166352","123116","195807","158258"
"384","159332","123116","195807","158261"
"385","155552","123116","195807","158254"
"386","163385","123116","195807","158267"
"387","161579","123116","195807","158276"
"388","156497","123116","195807","158271"
"389","177688","123116","195807","158321"
"390","149674","123116","195807","158299"
"391","140121","123116","195807","158253"
"392","158649","123116","195807","158254"
"393","168722","123116","195807","158280"
"394","167084","123116","195807","158303"
"395","164085","123116","195807","158317"
"396","150785","123116","195807","158298"
"397","138832","123116","195807","158249"
"398","151442","123116","195807","158232"
"399","164653","123116","195807","158248"
"400","154353","123116","195807","158238"
"401","140160","123116","195807","158193"
"402","169028","123116","195807","158220"
"403","167487","123116","195807","158243"
"404","131782","123116","195807","158178"
"405","153032","123116","195807","158165"
"406","169501","123116","195807","158193"
"407","169938","123116","195807","158222"
"408","162362","123116","195807","158232"
"409","162006","123116","195807","158241"
"410","164888","123116","195807","158257"
"411","150557","123116","195807","158239"
"412","134407","123116","195807","158181"
"413","150476","123116","195807","158162"
"414","146738","123116","195807","158135"
"415","167465","123116","195807","158157"
"416","148235","123116","195807","158133"
"417","155778","123116","195807","158128"
"418","168087","123116","195807","158151"
"419","151436","123116","195807","158135"
"420","158211","123116","195807","158135"
"421","150140","123116","195807","158116"
"422","154975","123116","195807","158109"
"423","152203","123116","195807","158095"
"424","169924","123116","195807","158123"
"425","168598","123116","195807","158148"
"426","153215","123116","195807","158136"
"427","143860","123116","195807","158103"
"428","174872","123116","195807","158142"
"429","154141","123116","195807","158132"
"430","128482","123116","195807","158064"
"431","159975","123116","195807","158068"
"432","140912","123116","195807","158028"
"433","146026","123116","195807","158001"
"434","150366","123116","195807","157983"
"435","165149","123116","195807","157999"
"436","161842","123116","195807","158008"
"437","157792","123116","195807","158008"
"438","147887","123116","195807","157985"
"439","148178","123116","195807","157962"
"440","153154","123116","195807","157951"
"441","162134","123116","195807","157961"
"442","154464","123116","195807","157953"
"443","178532","123116","195807","157999"
"444","145722","123116","195807","157972"
"445","171685","123116","195807","158003"
"446","170852","123116","195807","158031"
"447","174446","123116","195807","158068"
"448","158482","123116","195807","158069"
"449","157396","123116","195807","158067"
"450","150657","123116","195807","158051"
"451","164341","123116","195807","158065"
"452","172366","123116","195807","158097"
"453","163655","123116","195807","158109"
"454","160801","123116","195807","158115"
"455","165673","123116","195807","158131"
"456","162625","123116","195807","158141"
"457","158578","123116","195807","158142"
"458","148662","123116","195807","158122"
"459","156059","123116","195807","158117"
"460","156064","123116","195807","158113"
"461","156700","123116","195807","158109"
"462","141054","123116","195807","158073"
"463","173634","123116","195807","158106"
"464","150305","123116","195807","158089"
"465","162013","123116","195807","158098"
"466","151931","123116","195807","158085"
"467","151127","123116","195807","158070"
"468","168728","123116","195807","158092"
"469","145846","123116","195807","158066"
"470","159599","123116","195807","158070"
"471","164115","123116","195807","158082"
"472","162831","123116","195807","158092"
"473","149371","123116","195807","158074"
"474","165019","123116","195807","158089"
"475","168938","123116","195807","158112"
"476","144971","123116","195807","158084"
"477","155312","123116","195807","158078"
"478","149950","123116","195807","158061"
"479","149639","123116","195807","158044"
"480","155796","123116","195807","158039"
"481","157502","123116","195807","158038"
"482","173148","123116","195807","158069"
"483","128698","123116","195807","158008"
"484","146660","123116","195807","157985"
"485","163671","123116","195807","157997"
"486","143747","123116","195807","157967"
"487","166632","123116","195807","157985"
"488","153349","123116","195807","157975"
"489","173638","123116","195807","158008"
"490","158186","123116","195807","158008"
"491","176799","123116","195807","158046"
"492","170762","123116","195807","158072"
"493","169839","123116","195807","158096"
"494","147472","123116","195807","158074"
"495","183020","123116","195807","158125"
"496","156879","123116","195807","158122"
"497","171994","123116","195807","158150"
"498","161854","123116","195807","158158"
"499","147643","123116","195807","158137"
"500","149575","123116","195807","158119"
"501","150647","123116","195807","158104"
"502","166387","123116","195807","158121"
"503","161682","123116","195807","158128"
"504","176481","123116","195807","158164"
"505","147788","123116","195807","158144"
"506","155304","123116","195807","158138"
"507","162703","123116","195807","158147"
"508","153725","123116","195807","158139"
"509","147998","123116","195807","158119"
"510","152800","123116","195807","158108"
"511","167419","123116","195807","158126"
"512","164264","123116","195807","158138"
"513","173353","123116","195807","158168"
"514","144451","123116","195807","158141"
"515","169082","123116","195807","158163"
"516","149348","123116","195807","158146"
"517","145595","123116","195807","158121"
"518","167868","123116","195807","158140"
"519","153425","123116","195807","158131"
"520","174784","123116","195807","158163"
"521","156873","123116","195807","158161"
"522","146959","123116","195807","158139"
"523","144883","123116","195807","158114"
"524","162090","123116","195807","158121"
"525","138352","123116","195807","158084"
"526","144973","123116","195807","158059"
"527","168268","123116","195807","158078"
"528","126485","123116","195807","158018"
"529","163886","123116","195807","158029"
"530","141699","123116","195807","157999"
"531","169570","123116","195807","158020"
"532","167371","123116","195807","158038"
"533","129451","123116","195807","157984"
"534","174745","123116","195807","158016"
"535","154991","123116","195807","158010"
"536","143568","123116","195807","157983"
"537","135303","123116","195807","157941"
"538","157693","123116","195807","157940"
"539","147111","123116","195807","157920"
"540","141958","123116","195807","157891"
"541","135565","123116","195807","157849"
"542","161100","123116","195807","157855"
"543","154300","123116","195807","157849"
"544","148035","123116","195807","157831"
"545","153569","123116","195807","157823"
"546","165078","123116","195807","157836"
"547","139945","123116","195807","157804"
"548","147860","123116","195807","157786"
"549","164706","123116","195807","157798"
"550","167095","123116","195807","157815"
"551","175181","123116","195807","157847"
"552","157549","123116","195807","157846"
"553","156823","123116","195807","157844"
"554","137646","123116","195807","157808"
"555","154998","123116","195807","157803"
"556","180512","123116","195807","157843"
"557","155864","123116","195807","157840"
"558","154449","123116","195807","157834"
"559","152718","123116","195807","157825"
"560","151695","123116","195807","157814"
