"Iteracja","Current","Best","Worst","Average"
"174","160830","128506","178829","155555"
"175","145844","128506","178829","155500"
"176","171316","128506","178829","155590"
"177","148460","128506","178829","155549"
"178","166479","128506","178829","155611"
"179","142550","128506","178829","155538"
"180","158611","128506","178829","155555"
"181","157423","128506","178829","155565"
"182","162386","128506","178829","155603"
"183","167809","128506","178829","155669"
"184","150293","128506","178829","155640"
"185","155302","128506","178829","155638"
"186","157784","128506","178829","155650"
"187","151686","128506","178829","155629"
"188","149561","128506","178829","155596"
"189","155122","128506","178829","155594"
"190","154780","128506","178829","155590"
"191","144001","128506","178829","155529"
"192","158067","128506","178829","155542"
"193","149231","128506","178829","155509"
"194","150933","128506","178829","155486"
"195","146343","128506","178829","155439"
"196","152027","128506","178829","155421"
"197","151659","128506","178829","155402"
"198","149550","128506","178829","155373"
"199","140627","128506","178829","155299"
"200","153077","128506","178829","155288"
"201","145813","128506","178829","155240"
"202","160454","128506","178829","155266"
"203","146305","128506","178829","155222"
"204","143976","128506","178829","155167"
"205","139315","128506","178829","155090"
"206","172219","128506","178829","155173"
"207","135123","128506","178829","155076"
"208","169514","128506","178829","155145"
"209","158458","128506","178829","155161"
"210","146262","128506","178829","155119"
"211","159167","128506","178829","155138"
"212","168458","128506","178829","155201"
"213","166228","128506","178829","155253"
"214","150220","128506","178829","155229"
"215","150089","128506","178829","155205"
"216","151985","128506","178829","155190"
"217","165039","128506","178829","155236"
"218","173921","128506","178829","155321"
"219","162079","128506","178829","155352"
"220","163549","128506","178829","155389"
"221","167488","128506","178829","155444"
"222","140979","128506","178829","155379"
"223","153145","128506","178829","155369"
"224","166320","128506","178829","155418"
"225","158903","128506","178829","155433"
"226","166521","128506","178829","155482"
"227","127353","127353","178829","155359"
"228","157130","127353","178829","155366"
"229","137089","127353","178829","155286"
"230","164959","127353","178829","155329"
"231","166000","127353","178829","155375"
"232","157006","127353","178829","155382"
"233","165420","127353","178829","155425"
"234","147579","127353","178829","155391"
"235","157363","127353","178829","155400"
"236","172812","127353","178829","155473"
"237","169739","127353","178829","155534"
"238","162336","127353","178829","155562"
"239","150958","127353","178829","155543"
"240","156891","127353","178829","155549"
"241","169596","127353","178829","155607"
"242","159743","127353","178829","155624"
"243","157707","127353","178829","155633"
"244","140745","127353","178829","155572"
"245","162460","127353","178829","155600"
"246","154036","127353","178829","155593"
"247","166266","127353","178829","155636"
"248","160361","127353","178829","155656"
"249","154532","127353","178829","155651"
"250","166924","127353","178829","155696"
"251","174197","127353","178829","155770"
"252","174889","127353","178829","155846"
"253","161384","127353","178829","155868"
"254","159556","127353","178829","155882"
"255","159690","127353","178829","155897"
"256","149502","127353","178829","155872"
"257","165145","127353","178829","155908"
"258","151694","127353","178829","155892"
"259","167667","127353","178829","155937"
"260","145287","127353","178829","155896"
"261","147404","127353","178829","155864"
"262","145262","127353","178829","155823"
"263","150341","127353","178829","155802"
"264","139595","127353","178829","155741"
"265","153241","127353","178829","155732"
"266","160106","127353","178829","155748"
"267","161829","127353","178829","155771"
"268","164691","127353","178829","155804"
"269","145873","127353","178829","155767"
"270","163197","127353","178829","155795"
"271","157843","127353","178829","155802"
"272","166278","127353","178829","155841"
"273","157705","127353","178829","155848"
"274","178975","127353","178975","155932"
"275","150148","127353","178975","155911"
"276","130090","127353","178975","155817"
"277","158432","127353","178975","155827"
"278","171009","127353","178975","155881"
"279","158341","127353","178975","155890"
"280","156916","127353","178975","155894"
"281","152783","127353","178975","155883"
"282","162433","127353","178975","155906"
"283","164788","127353","178975","155937"
"284","153260","127353","178975","155928"
"285","166760","127353","178975","155966"
"286","163757","127353","178975","155993"
"287","180344","127353","180344","156078"
"288","167159","127353","180344","156117"
"289","169236","127353","180344","156162"
"290","159228","127353","180344","156173"
"291","162466","127353","180344","156194"
"292","152015","127353","180344","156180"
"293","165273","127353","180344","156211"
"294","153898","127353","180344","156203"
"295","151157","127353","180344","156186"
"296","144191","127353","180344","156145"
"297","166043","127353","180344","156179"
"298","157085","127353","180344","156182"
"299","182215","127353","182215","156269"
"300","176527","127353","182215","156336"
"301","170699","127353","182215","156384"
"302","157751","127353","182215","156389"
"303","166137","127353","182215","156421"
"304","142897","127353","182215","156376"
"305","148391","127353","182215","156350"
"306","156177","127353","182215","156350"
"307","148182","127353","182215","156323"
"308","170063","127353","182215","156368"
"309","170154","127353","182215","156412"
"310","167371","127353","182215","156447"
"311","164602","127353","182215","156474"
"312","181018","127353","182215","156552"
"313","151557","127353","182215","156536"
"314","180051","127353","182215","156611"
"315","173181","127353","182215","156664"
"316","149883","127353","182215","156642"
"317","161621","127353","182215","156658"
"318","148310","127353","182215","156632"
"319","160224","127353","182215","156643"
"320","122113","122113","182215","156535"
"321","169228","122113","182215","156575"
"322","157900","122113","182215","156579"
"323","165140","122113","182215","156605"
"324","155105","122113","182215","156601"
"325","164633","122113","182215","156625"
"326","164589","122113","182215","156650"
"327","143665","122113","182215","156610"
"328","156442","122113","182215","156610"
"329","153289","122113","182215","156600"
"330","163880","122113","182215","156622"
"331","169812","122113","182215","156661"
"332","154350","122113","182215","156655"
"333","174647","122113","182215","156709"
"334","145348","122113","182215","156675"
"335","150739","122113","182215","156657"
"336","182544","122113","182544","156734"
"337","136136","122113","182544","156673"
"338","163336","122113","182544","156692"
"339","166165","122113","182544","156720"
"340","159487","122113","182544","156729"
"341","166655","122113","182544","156758"
"342","159742","122113","182544","156766"
"343","167089","122113","182544","156796"
"344","161958","122113","182544","156811"
"345","167646","122113","182544","156843"
"346","150820","122113","182544","156825"
"347","167026","122113","182544","156855"
"348","160418","122113","182544","156865"
"349","177147","122113","182544","156923"
"350","146387","122113","182544","156893"
