"Iteracja","Current","Best","Worst","Average"
"278","6038979","5799567","6145222","5996454"
"279","5993582","5799567","6145222","5996444"
"280","5988430","5799567","6145222","5996415"
"281","5998150","5799567","6145222","5996421"
"282","6016417","5799567","6145222","5996492"
"283","6058834","5799567","6145222","5996712"
"284","6064063","5799567","6145222","5996950"
"285","5945715","5799567","6145222","5996770"
"286","6076865","5799567","6145222","5997050"
"287","6001774","5799567","6145222","5997066"
"288","6008599","5799567","6145222","5997106"
"289","6018334","5799567","6145222","5997180"
"290","5854941","5799567","6145222","5996689"
"291","5988949","5799567","6145222","5996663"
"292","5972396","5799567","6145222","5996580"
"293","5941278","5799567","6145222","5996391"
"294","5985763","5799567","6145222","5996355"
"295","6108975","5799567","6145222","5996736"
"296","6024049","5799567","6145222","5996829"
"297","6118011","5799567","6145222","5997237"
"298","5975613","5799567","6145222","5997164"
"299","5923118","5799567","6145222","5996917"
"300","5996361","5799567","6145222","5996915"
"301","6017892","5799567","6145222","5996984"
"302","5914043","5799567","6145222","5996710"
"303","5937833","5799567","6145222","5996515"
"304","5996668","5799567","6145222","5996516"
"305","5989539","5799567","6145222","5996493"
"306","5976049","5799567","6145222","5996426"
"307","6005593","5799567","6145222","5996456"
"308","6019231","5799567","6145222","5996530"
"309","5927499","5799567","6145222","5996307"
"310","5990894","5799567","6145222","5996289"
"311","5979671","5799567","6145222","5996236"
"312","6047862","5799567","6145222","5996401"
"313","6018039","5799567","6145222","5996470"
"314","5949915","5799567","6145222","5996322"
"315","5962485","5799567","6145222","5996215"
"316","6006909","5799567","6145222","5996248"
"317","6066877","5799567","6145222","5996471"
"318","5942908","5799567","6145222","5996303"
"319","5972148","5799567","6145222","5996227"
"320","6011504","5799567","6145222","5996275"
"321","5996886","5799567","6145222","5996277"
"322","5988161","5799567","6145222","5996252"
"323","6017351","5799567","6145222","5996317"
"324","5950336","5799567","6145222","5996175"
"325","6046501","5799567","6145222","5996330"
"326","6010396","5799567","6145222","5996373"
"327","6013391","5799567","6145222","5996425"
"328","5951073","5799567","6145222","5996287"
"329","6001947","5799567","6145222","5996304"
"330","5961051","5799567","6145222","5996197"
"331","6018638","5799567","6145222","5996265"
"332","5998536","5799567","6145222","5996272"
"333","5972593","5799567","6145222","5996201"
"334","5994699","5799567","6145222","5996196"
"335","6022712","5799567","6145222","5996275"
"336","5998122","5799567","6145222","5996281"
"337","6064700","5799567","6145222","5996484"
"338","6001638","5799567","6145222","5996499"
"339","6161650","5799567","6161650","5996986"
"340","5953424","5799567","6161650","5996858"
"341","6022928","5799567","6161650","5996935"
"342","5923931","5799567","6161650","5996721"
"343","5956861","5799567","6161650","5996605"
"344","5949814","5799567","6161650","5996469"
"345","6015297","5799567","6161650","5996523"
"346","6007343","5799567","6161650","5996555"
"347","6015530","5799567","6161650","5996609"
"348","6036842","5799567","6161650","5996725"
"349","6055105","5799567","6161650","5996892"
"350","6022647","5799567","6161650","5996966"
"351","6017979","5799567","6161650","5997026"
"352","6039803","5799567","6161650","5997147"
"353","6007831","5799567","6161650","5997177"
"354","6009238","5799567","6161650","5997212"
"355","6055615","5799567","6161650","5997376"
"356","5982975","5799567","6161650","5997336"
"357","5959031","5799567","6161650","5997228"
"358","5948636","5799567","6161650","5997093"
"359","5936061","5799567","6161650","5996923"
"360","5927715","5799567","6161650","5996730"
"361","6033033","5799567","6161650","5996831"
"362","5897156","5799567","6161650","5996556"
"363","6071465","5799567","6161650","5996762"
"364","6057967","5799567","6161650","5996930"
"365","5919889","5799567","6161650","5996719"
"366","6083059","5799567","6161650","5996955"
"367","5929266","5799567","6161650","5996770"
"368","6030292","5799567","6161650","5996862"
"369","5995448","5799567","6161650","5996858"
"370","6047518","5799567","6161650","5996995"
"371","5992371","5799567","6161650","5996982"
"372","5997039","5799567","6161650","5996982"
"373","5981305","5799567","6161650","5996940"
"374","6020866","5799567","6161650","5997004"
"375","5945578","5799567","6161650","5996867"
"376","6008332","5799567","6161650","5996898"
"377","5959476","5799567","6161650","5996798"
"378","5936431","5799567","6161650","5996639"
"379","5928601","5799567","6161650","5996459"
"380","6020040","5799567","6161650","5996521"
"381","5947199","5799567","6161650","5996392"
"382","6074705","5799567","6161650","5996597"
"383","5973211","5799567","6161650","5996536"
"384","6029157","5799567","6161650","5996621"
"385","6010492","5799567","6161650","5996657"
"386","5995293","5799567","6161650","5996653"
"387","5958777","5799567","6161650","5996555"
"388","6019354","5799567","6161650","5996614"
"389","6030285","5799567","6161650","5996701"
"390","5980570","5799567","6161650","5996659"
"391","5963043","5799567","6161650","5996573"
"392","6003055","5799567","6161650","5996590"
"393","5927049","5799567","6161650","5996413"
"394","5952983","5799567","6161650","5996303"
"395","5947436","5799567","6161650","5996179"
"396","6043410","5799567","6161650","5996298"
"397","5978501","5799567","6161650","5996253"
"398","6009681","5799567","6161650","5996287"
"399","5874488","5799567","6161650","5995982"
"400","6039255","5799567","6161650","5996090"
"401","6010729","5799567","6161650","5996126"
