"Iteracja","Current","Best","Worst","Average"
"329","2075284","1917900","2170644","2040222"
"330","2036849","1917900","2170644","2040212"
"331","1966303","1917900","2170644","2039989"
"332","1962372","1917900","2170644","2039755"
"333","2001310","1917900","2170644","2039639"
"334","2080024","1917900","2170644","2039760"
"335","2090957","1917900","2170644","2039913"
"336","2016996","1917900","2170644","2039845"
"337","1995858","1917900","2170644","2039714"
"338","2037136","1917900","2170644","2039707"
"339","1954864","1917900","2170644","2039456"
"340","2016934","1917900","2170644","2039390"
"341","2034499","1917900","2170644","2039376"
"342","1975631","1917900","2170644","2039189"
"343","1973926","1917900","2170644","2038999"
"344","1989531","1917900","2170644","2038855"
"345","2121117","1917900","2170644","2039094"
"346","2008947","1917900","2170644","2039007"
"347","2001186","1917900","2170644","2038898"
"348","2137007","1917900","2170644","2039180"
"349","2046326","1917900","2170644","2039200"
"350","2075817","1917900","2170644","2039305"
"351","2090630","1917900","2170644","2039451"
"352","2091769","1917900","2170644","2039600"
"353","1965303","1917900","2170644","2039389"
"354","2033295","1917900","2170644","2039372"
"355","2037168","1917900","2170644","2039366"
"356","2052045","1917900","2170644","2039401"
"357","2064749","1917900","2170644","2039472"
"358","2042868","1917900","2170644","2039482"
"359","2023343","1917900","2170644","2039437"
"360","2077741","1917900","2170644","2039543"
"361","1988618","1917900","2170644","2039402"
"362","2084924","1917900","2170644","2039528"
"363","2004959","1917900","2170644","2039433"
"364","1981561","1917900","2170644","2039274"
"365","2029270","1917900","2170644","2039246"
"366","2032812","1917900","2170644","2039229"
"367","1987306","1917900","2170644","2039087"
"368","2056806","1917900","2170644","2039135"
"369","2065211","1917900","2170644","2039206"
"370","2062259","1917900","2170644","2039268"
"371","1985724","1917900","2170644","2039124"
"372","2053504","1917900","2170644","2039163"
"373","2142022","1917900","2170644","2039438"
"374","2063261","1917900","2170644","2039502"
"375","2125307","1917900","2170644","2039731"
"376","2030991","1917900","2170644","2039708"
"377","2049797","1917900","2170644","2039734"
"378","2011723","1917900","2170644","2039660"
"379","2071191","1917900","2170644","2039744"
"380","2070432","1917900","2170644","2039824"
"381","1945211","1917900","2170644","2039576"
"382","2125919","1917900","2170644","2039802"
"383","2036993","1917900","2170644","2039795"
"384","2136175","1917900","2170644","2040046"
"385","1968973","1917900","2170644","2039861"
"386","1978337","1917900","2170644","2039702"
"387","2101014","1917900","2170644","2039860"
"388","2063706","1917900","2170644","2039922"
"389","2034575","1917900","2170644","2039908"
"390","2045526","1917900","2170644","2039922"
"391","2056707","1917900","2170644","2039965"
"392","2063065","1917900","2170644","2040024"
"393","2037843","1917900","2170644","2040018"
"394","2000818","1917900","2170644","2039919"
"395","2091904","1917900","2170644","2040051"
"396","1955688","1917900","2170644","2039838"
"397","2051585","1917900","2170644","2039867"
"398","2040197","1917900","2170644","2039868"
"399","1951065","1917900","2170644","2039645"
"400","2082590","1917900","2170644","2039753"
"401","2074246","1917900","2170644","2039839"
"402","2067748","1917900","2170644","2039908"
"403","2011860","1917900","2170644","2039839"
"404","2096342","1917900","2170644","2039978"
"405","2132049","1917900","2170644","2040206"
