"Iteracja","Current","Best","Worst","Average"
"346","2068708","1863891","2176143","2037378"
"347","2059360","1863891","2176143","2037441"
"348","1972693","1863891","2176143","2037255"
"349","2080783","1863891","2176143","2037380"
"350","2115060","1863891","2176143","2037602"
"351","2057054","1863891","2176143","2037657"
"352","2047686","1863891","2176143","2037685"
"353","2040892","1863891","2176143","2037695"
"354","2028396","1863891","2176143","2037668"
"355","1963214","1863891","2176143","2037459"
"356","2089596","1863891","2176143","2037605"
"357","2041969","1863891","2176143","2037617"
"358","2068947","1863891","2176143","2037705"
"359","2053264","1863891","2176143","2037748"
"360","2055058","1863891","2176143","2037796"
"361","1989644","1863891","2176143","2037663"
"362","2012302","1863891","2176143","2037593"
"363","2018704","1863891","2176143","2037541"
"364","2019293","1863891","2176143","2037490"
"365","2018197","1863891","2176143","2037438"
"366","2093710","1863891","2176143","2037591"
"367","1959058","1863891","2176143","2037377"
"368","1979973","1863891","2176143","2037221"
"369","2043455","1863891","2176143","2037238"
"370","2066851","1863891","2176143","2037318"
"371","2020591","1863891","2176143","2037273"
"372","2026788","1863891","2176143","2037245"
"373","2044967","1863891","2176143","2037266"
"374","2104001","1863891","2176143","2037444"
"375","2023434","1863891","2176143","2037407"
"376","2011356","1863891","2176143","2037338"
"377","2031695","1863891","2176143","2037323"
"378","2041996","1863891","2176143","2037335"
"379","2050761","1863891","2176143","2037370"
"380","2050549","1863891","2176143","2037405"
"381","2134640","1863891","2176143","2037660"
"382","2036474","1863891","2176143","2037657"
"383","2050522","1863891","2176143","2037691"
"384","2092238","1863891","2176143","2037833"
"385","2104194","1863891","2176143","2038005"
"386","2030105","1863891","2176143","2037985"
"387","2077129","1863891","2176143","2038086"
"388","1987488","1863891","2176143","2037955"
"389","1976961","1863891","2176143","2037799"
"390","2024864","1863891","2176143","2037765"
"391","2068203","1863891","2176143","2037843"
"392","2084266","1863891","2176143","2037962"
"393","2057411","1863891","2176143","2038011"
"394","2049585","1863891","2176143","2038041"
"395","1932475","1863891","2176143","2037773"
"396","1981323","1863891","2176143","2037631"
"397","2073921","1863891","2176143","2037722"
"398","2113865","1863891","2176143","2037913"
"399","1994223","1863891","2176143","2037804"
"400","2078319","1863891","2176143","2037905"
"401","2022385","1863891","2176143","2037867"
"402","1978412","1863891","2176143","2037719"
"403","2051931","1863891","2176143","2037754"
"404","1979447","1863891","2176143","2037610"
"405","2077283","1863891","2176143","2037708"
"406","1957440","1863891","2176143","2037510"
"407","2093617","1863891","2176143","2037648"
"408","2093097","1863891","2176143","2037784"
"409","2009890","1863891","2176143","2037715"
"410","2092112","1863891","2176143","2037848"
"411","2051478","1863891","2176143","2037881"
"412","2015831","1863891","2176143","2037828"
"413","2031638","1863891","2176143","2037813"
"414","2007074","1863891","2176143","2037739"
"415","2026063","1863891","2176143","2037710"
"416","1997301","1863891","2176143","2037613"
"417","2010233","1863891","2176143","2037548"
"418","2070262","1863891","2176143","2037626"
"419","2032027","1863891","2176143","2037612"
"420","2058156","1863891","2176143","2037661"
"421","1981220","1863891","2176143","2037527"
"422","1987959","1863891","2176143","2037410"
"423","2093067","1863891","2176143","2037541"
"424","2083887","1863891","2176143","2037651"
"425","2065974","1863891","2176143","2037717"
"426","1952503","1863891","2176143","2037517"
"427","2023181","1863891","2176143","2037484"
"428","2083570","1863891","2176143","2037591"
"429","1980970","1863891","2176143","2037459"
"430","1923053","1863891","2176143","2037193"
"431","2029788","1863891","2176143","2037176"
"432","2058972","1863891","2176143","2037227"
"433","2034939","1863891","2176143","2037221"
"434","2001250","1863891","2176143","2037138"
"435","2116036","1863891","2176143","2037320"
"436","2084037","1863891","2176143","2037427"
"437","2019053","1863891","2176143","2037385"
"438","2082632","1863891","2176143","2037488"
"439","2035566","1863891","2176143","2037484"
"440","2115469","1863891","2176143","2037661"
"441","2011144","1863891","2176143","2037601"
"442","2044054","1863891","2176143","2037616"
"443","2028610","1863891","2176143","2037595"
"444","2020928","1863891","2176143","2037558"
"445","2080509","1863891","2176143","2037654"
"446","2072948","1863891","2176143","2037733"
"447","2024965","1863891","2176143","2037705"
"448","2048196","1863891","2176143","2037728"
"449","2053067","1863891","2176143","2037762"
"450","2028812","1863891","2176143","2037742"
"451","2175987","1863891","2176143","2038049"
"452","2068980","1863891","2176143","2038117"
"453","2083774","1863891","2176143","2038218"
"454","2121382","1863891","2176143","2038401"
"455","1985153","1863891","2176143","2038284"
"456","2016752","1863891","2176143","2038237"
"457","2087184","1863891","2176143","2038344"
"458","2055753","1863891","2176143","2038382"
"459","2060889","1863891","2176143","2038431"
"460","1979512","1863891","2176143","2038303"
"461","2057435","1863891","2176143","2038345"
"462","2062012","1863891","2176143","2038396"
"463","2009978","1863891","2176143","2038335"
"464","2018357","1863891","2176143","2038292"
"465","2031511","1863891","2176143","2038277"
"466","2016016","1863891","2176143","2038229"
"467","2024416","1863891","2176143","2038200"
"468","2031816","1863891","2176143","2038186"
"469","2045702","1863891","2176143","2038202"
"470","2061513","1863891","2176143","2038252"
"471","1998028","1863891","2176143","2038166"
"472","2035636","1863891","2176143","2038161"
"473","2066122","1863891","2176143","2038220"
"474","2044964","1863891","2176143","2038234"
"475","2084216","1863891","2176143","2038331"
"476","2089293","1863891","2176143","2038438"
"477","2017751","1863891","2176143","2038395"
"478","2068837","1863891","2176143","2038458"
"479","2066778","1863891","2176143","2038517"
"480","2193118","1863891","2193118","2038840"
"481","2025716","1863891","2193118","2038812"
"482","2053740","1863891","2193118","2038843"
"483","2025502","1863891","2193118","2038816"
"484","2010840","1863891","2193118","2038758"
"485","1998477","1863891","2193118","2038675"
"486","1862214","1862214","2193118","2038312"
"487","2089270","1862214","2193118","2038416"
"488","2065974","1862214","2193118","2038473"
"489","2031496","1862214","2193118","2038458"
"490","2099802","1862214","2193118","2038584"
"491","2119322","1862214","2193118","2038748"
"492","2093087","1862214","2193118","2038859"
"493","2048365","1862214","2193118","2038878"
"494","1979977","1862214","2193118","2038759"
"495","2094024","1862214","2193118","2038870"
"496","2095158","1862214","2193118","2038984"
"497","2072467","1862214","2193118","2039051"
"498","2008274","1862214","2193118","2038989"
"499","2010788","1862214","2193118","2038933"
"500","1932658","1862214","2193118","2038720"
