"Iteracja","Best Result","Worst Result","Average Cost","Standard Deviation"
"8705","329","701","510","0"
"8706","329","701","510","0"
"8707","329","701","510","0"
"8708","329","701","510","0"
"8709","329","701","510","0"
"8710","329","701","510","0"
"8711","329","701","510","0"
"8712","329","701","510","0"
"8713","329","701","510","0"
"8714","329","701","510","0"
"8715","329","701","510","0"
"8716","329","701","510","0"
"8717","329","701","510","0"
"8718","329","701","510","0"
"8719","329","701","510","0"
"8720","329","701","510","0"
"8721","329","701","510","0"
"8722","329","701","510","0"
"8723","329","701","510","0"
"8724","329","701","510","0"
"8725","329","701","510","0"
"8726","329","701","510","0"
"8727","329","701","510","0"
"8728","329","701","510","0"
"8729","329","701","510","0"
"8730","329","701","510","0"
"8731","329","701","510","0"
"8732","329","701","510","0"
"8733","329","701","510","0"
"8734","329","701","510","0"
"8735","329","701","510","0"
"8736","329","701","510","0"
"8737","329","701","510","0"
"8738","329","701","510","0"
"8739","329","701","510","0"
"8740","329","701","510","0"
"8741","329","701","510","0"
"8742","329","701","510","0"
"8743","329","701","510","0"
"8744","329","701","510","0"
"8745","329","701","510","0"
"8746","329","701","510","0"
"8747","329","701","510","0"
"8748","329","701","510","0"
"8749","329","701","510","0"
"8750","329","701","510","0"
"8751","329","701","510","0"
"8752","329","701","510","0"
"8753","329","701","510","0"
"8754","329","701","510","0"
"8755","329","701","510","0"
"8756","329","701","510","0"
"8757","329","701","510","0"
"8758","329","701","510","0"
"8759","329","701","510","0"
"8760","329","701","510","0"
"8761","329","701","510","0"
"8762","329","701","510","0"
"8763","329","701","510","0"
"8764","329","701","510","0"
"8765","329","701","510","0"
"8766","329","701","510","0"
"8767","329","701","510","0"
"8768","329","701","510","0"
"8769","329","701","510","0"
"8770","329","701","510","0"
"8771","329","701","510","0"
"8772","329","701","510","0"
"8773","329","701","510","0"
"8774","329","701","510","0"
"8775","329","701","510","0"
"8776","329","701","510","0"
"8777","329","701","510","0"
"8778","329","701","510","0"
"8779","329","701","510","0"
"8780","329","701","510","0"
"8781","329","701","510","0"
"8782","329","701","510","0"
"8783","329","701","510","0"
"8784","329","701","510","0"
"8785","329","701","510","0"
"8786","329","701","510","0"
"8787","329","701","510","0"
"8788","329","701","510","0"
"8789","329","701","510","0"
"8790","329","701","510","0"
"8791","329","701","510","0"
"8792","329","701","510","0"
"8793","329","701","510","0"
"8794","329","701","510","0"
"8795","329","701","510","0"
"8796","329","701","510","0"
"8797","329","701","510","0"
"8798","329","701","510","0"
"8799","329","701","510","0"
"8800","329","701","510","0"
"8801","329","701","510","0"
"8802","329","701","510","0"
"8803","329","701","510","0"
"8804","329","701","510","0"
"8805","329","701","510","0"
"8806","329","701","510","0"
"8807","329","701","510","0"
"8808","329","701","510","0"
"8809","329","701","510","0"
"8810","329","701","510","0"
"8811","329","701","510","0"
"8812","329","701","510","0"
"8813","329","701","510","0"
"8814","329","701","510","0"
"8815","329","701","510","0"
"8816","329","701","510","0"
"8817","329","701","510","0"
"8818","329","701","510","0"
"8819","329","701","510","0"
"8820","329","701","510","0"
"8821","329","701","510","0"
"8822","329","701","510","0"
"8823","329","701","510","0"
"8824","329","701","510","0"
"8825","329","701","510","0"
"8826","329","701","510","0"
"8827","329","701","510","0"
"8828","329","701","510","0"
"8829","329","701","510","0"
"8830","329","701","510","0"
"8831","329","701","510","0"
"8832","329","701","510","0"
"8833","329","701","510","0"
"8834","329","701","510","0"
"8835","329","701","510","0"
"8836","329","701","510","0"
"8837","329","701","510","0"
"8838","329","701","510","0"
"8839","329","701","510","0"
"8840","329","701","510","0"
"8841","329","701","510","0"
"8842","329","701","510","0"
"8843","329","701","510","0"
"8844","329","701","510","0"
"8845","329","701","510","0"
"8846","329","701","510","0"
"8847","329","701","510","0"
"8848","329","701","510","0"
"8849","329","701","510","0"
"8850","329","701","510","0"
"8851","329","701","510","0"
"8852","329","701","510","0"
"8853","329","701","510","0"
"8854","329","701","510","0"
"8855","329","701","510","0"
"8856","329","701","510","0"
"8857","329","701","510","0"
"8858","329","701","510","0"
"8859","329","701","510","0"
"8860","329","701","510","0"
"8861","329","701","510","0"
"8862","329","701","510","0"
"8863","329","701","510","0"
"8864","329","701","510","0"
"8865","329","701","510","0"
"8866","329","701","510","0"
"8867","329","701","510","0"
"8868","329","701","510","0"
"8869","329","701","510","0"
"8870","329","701","510","0"
"8871","329","701","510","0"
"8872","329","701","510","0"
"8873","329","701","510","0"
"8874","329","701","510","0"
"8875","329","701","510","0"
"8876","329","701","510","0"
"8877","329","701","510","0"
"8878","329","701","510","0"
"8879","329","701","510","0"
"8880","329","701","510","0"
"8881","329","701","510","0"
"8882","329","701","510","0"
"8883","329","701","510","0"
"8884","329","701","510","0"
"8885","329","701","510","0"
"8886","329","701","510","0"
"8887","329","701","510","0"
"8888","329","701","510","0"
"8889","329","701","510","0"
"8890","329","701","510","0"
"8891","329","701","510","0"
"8892","329","701","510","0"
"8893","329","701","510","0"
"8894","329","701","510","0"
"8895","329","701","510","0"
"8896","329","701","510","0"
"8897","329","701","510","0"
"8898","329","701","510","0"
"8899","329","701","510","0"
"8900","329","701","510","0"
"8901","329","701","510","0"
"8902","329","701","510","0"
"8903","329","701","510","0"
"8904","329","701","510","0"
"8905","329","701","510","0"
"8906","329","701","510","0"
"8907","329","701","510","0"
"8908","329","701","510","0"
"8909","329","701","510","0"
"8910","329","701","510","0"
"8911","329","701","510","0"
"8912","329","701","510","0"
"8913","329","701","510","0"
"8914","329","701","510","0"
"8915","329","701","510","0"
"8916","329","701","510","0"
"8917","329","701","510","0"
"8918","329","701","510","0"
"8919","329","701","510","0"
"8920","329","701","510","0"
"8921","329","701","510","0"
"8922","329","701","510","0"
"8923","329","701","510","0"
"8924","329","701","510","0"
"8925","329","701","510","0"
"8926","329","701","510","0"
"8927","329","701","510","0"
"8928","329","701","510","0"
"8929","329","701","510","0"
"8930","329","701","510","0"
"8931","329","701","510","0"
"8932","329","701","510","0"
"8933","329","701","510","0"
"8934","329","701","510","0"
"8935","329","701","510","0"
"8936","329","701","510","0"
"8937","329","701","510","0"
"8938","329","701","510","0"
"8939","329","701","510","0"
"8940","329","701","510","0"
"8941","329","701","510","0"
"8942","329","701","510","0"
"8943","329","701","510","0"
"8944","329","701","510","0"
"8945","329","701","510","0"
"8946","329","701","510","0"
"8947","329","701","510","0"
"8948","329","701","510","0"
"8949","329","701","510","0"
"8950","329","701","510","0"
"8951","329","701","510","0"
"8952","329","701","510","0"
"8953","329","701","510","0"
"8954","329","701","510","0"
"8955","329","701","510","0"
"8956","329","701","510","0"
"8957","329","701","510","0"
"8958","329","701","510","0"
"8959","329","701","510","0"
"8960","329","701","510","0"
"8961","329","701","510","0"
"8962","329","701","510","0"
"8963","329","701","510","0"
"8964","329","701","510","0"
"8965","329","701","510","0"
"8966","329","701","510","0"
"8967","329","701","510","0"
"8968","329","701","510","0"
"8969","329","701","510","0"
"8970","329","701","510","0"
"8971","329","701","510","0"
"8972","329","701","510","0"
"8973","329","701","510","0"
"8974","329","701","510","0"
"8975","329","701","510","0"
"8976","329","701","510","0"
"8977","329","701","510","0"
"8978","329","701","510","0"
"8979","329","701","510","0"
"8980","329","701","510","0"
"8981","329","701","510","0"
"8982","329","701","510","0"
"8983","329","701","510","0"
"8984","329","701","510","0"
"8985","329","701","510","0"
"8986","329","701","510","0"
"8987","329","701","510","0"
"8988","329","701","510","0"
"8989","329","701","510","0"
"8990","329","701","510","0"
"8991","329","701","510","0"
"8992","329","701","510","0"
"8993","329","701","510","0"
"8994","329","701","510","0"
"8995","329","701","510","0"
"8996","329","701","510","0"
"8997","329","701","510","0"
"8998","329","701","510","0"
"8999","329","701","510","0"
"9000","329","701","510","0"
"9001","329","701","510","0"
"9002","329","701","510","0"
"9003","329","701","510","0"
"9004","329","701","510","0"
"9005","329","701","510","0"
"9006","329","701","510","0"
"9007","329","701","510","0"
"9008","329","701","510","0"
"9009","329","701","510","0"
"9010","329","701","510","0"
"9011","329","701","510","0"
"9012","329","701","510","0"
"9013","329","701","510","0"
"9014","329","701","510","0"
"9015","329","701","510","0"
"9016","329","701","510","0"
"9017","329","701","510","0"
"9018","329","701","510","0"
"9019","329","701","510","0"
"9020","329","701","510","0"
"9021","329","701","510","0"
"9022","329","701","510","0"
"9023","329","701","510","0"
"9024","329","701","510","0"
"9025","329","701","510","0"
"9026","329","701","510","0"
"9027","329","701","510","0"
"9028","329","701","510","0"
"9029","329","701","510","0"
"9030","329","701","510","0"
"9031","329","701","510","0"
"9032","329","701","510","0"
"9033","329","701","510","0"
"9034","329","701","510","0"
"9035","329","701","510","0"
"9036","329","701","510","0"
"9037","329","701","510","0"
"9038","329","701","510","0"
"9039","329","701","510","0"
"9040","329","701","510","0"
"9041","329","701","510","0"
"9042","329","701","510","0"
"9043","329","701","510","0"
"9044","329","701","510","0"
"9045","329","701","510","0"
"9046","329","701","510","0"
"9047","329","701","510","0"
"9048","329","701","510","0"
"9049","329","701","510","0"
"9050","329","701","510","0"
"9051","329","701","510","0"
"9052","329","701","510","0"
"9053","329","701","510","0"
"9054","329","701","510","0"
"9055","329","701","510","0"
"9056","329","701","510","0"
"9057","329","701","510","0"
"9058","329","701","510","0"
"9059","329","701","510","0"
"9060","329","701","510","0"
"9061","329","701","510","0"
"9062","329","701","510","0"
"9063","329","701","510","0"
"9064","329","701","510","0"
"9065","329","701","510","0"
"9066","329","701","510","0"
"9067","329","701","510","0"
"9068","329","701","510","0"
"9069","329","701","510","0"
"9070","329","701","510","0"
"9071","329","701","510","0"
"9072","329","701","510","0"
"9073","329","701","510","0"
"9074","329","701","510","0"
"9075","329","701","510","0"
"9076","329","701","510","0"
"9077","329","701","510","0"
"9078","329","701","510","0"
"9079","329","701","510","0"
"9080","329","701","510","0"
"9081","329","701","510","0"
"9082","329","701","510","0"
"9083","329","701","510","0"
"9084","329","701","510","0"
"9085","329","701","510","0"
"9086","329","701","510","0"
"9087","329","701","510","0"
"9088","329","701","510","0"
"9089","329","701","510","0"
"9090","329","701","510","0"
"9091","329","701","510","0"
"9092","329","701","510","0"
"9093","329","701","510","0"
"9094","329","701","510","0"
"9095","329","701","510","0"
"9096","329","701","510","0"
"9097","329","701","510","0"
"9098","329","701","510","0"
"9099","329","701","510","0"
"9100","329","701","510","0"
"9101","329","701","510","0"
"9102","329","701","510","0"
"9103","329","701","510","0"
"9104","329","701","510","0"
"9105","329","701","510","0"
"9106","329","701","510","0"
"9107","329","701","510","0"
"9108","329","701","510","0"
"9109","329","701","510","0"
"9110","329","701","510","0"
"9111","329","701","510","0"
"9112","329","701","510","0"
"9113","329","701","510","0"
"9114","329","701","510","0"
"9115","329","701","510","0"
"9116","329","701","510","0"
"9117","329","701","510","0"
"9118","329","701","510","0"
"9119","329","701","510","0"
"9120","329","701","510","0"
"9121","329","701","510","0"
"9122","329","701","510","0"
"9123","329","701","510","0"
"9124","329","701","510","0"
"9125","329","701","510","0"
"9126","329","701","510","0"
"9127","329","701","510","0"
"9128","329","701","510","0"
"9129","329","701","510","0"
"9130","329","701","510","0"
"9131","329","701","510","0"
"9132","329","701","510","0"
"9133","329","701","510","0"
"9134","329","701","510","0"
"9135","329","701","510","0"
"9136","329","701","510","0"
"9137","329","701","510","0"
"9138","329","701","510","0"
"9139","329","701","510","0"
"9140","329","701","510","0"
"9141","329","701","510","0"
"9142","329","701","510","0"
"9143","329","701","510","0"
"9144","329","701","510","0"
"9145","329","701","510","0"
"9146","329","701","510","0"
"9147","329","701","510","0"
"9148","329","701","510","0"
"9149","329","701","510","0"
"9150","329","701","510","0"
"9151","329","701","510","0"
"9152","329","701","510","0"
"9153","329","701","510","0"
"9154","329","701","510","0"
"9155","329","701","510","0"
"9156","329","701","510","0"
"9157","329","701","510","0"
"9158","329","701","510","0"
"9159","329","701","510","0"
"9160","329","701","510","0"
"9161","329","701","510","0"
"9162","329","701","510","0"
"9163","329","701","510","0"
"9164","329","701","510","0"
"9165","329","701","510","0"
"9166","329","701","510","0"
"9167","329","701","510","0"
"9168","329","701","510","0"
"9169","329","701","510","0"
"9170","329","701","510","0"
"9171","329","701","510","0"
"9172","329","701","510","0"
"9173","329","701","510","0"
"9174","329","701","510","0"
"9175","329","701","510","0"
"9176","329","701","510","0"
"9177","329","701","510","0"
"9178","329","701","510","0"
"9179","329","701","510","0"
"9180","329","701","510","0"
"9181","329","701","510","0"
"9182","329","701","510","0"
"9183","329","701","510","0"
"9184","329","701","510","0"
"9185","329","701","510","0"
"9186","329","701","510","0"
"9187","329","701","510","0"
"9188","329","701","510","0"
"9189","329","701","510","0"
"9190","329","701","510","0"
"9191","329","701","510","0"
"9192","329","701","510","0"
"9193","329","701","510","0"
"9194","329","701","510","0"
"9195","329","701","510","0"
"9196","329","701","510","0"
"9197","329","701","510","0"
"9198","329","701","510","0"
"9199","329","701","510","0"
"9200","329","701","510","0"
"9201","329","701","510","0"
"9202","329","701","510","0"
"9203","329","701","510","0"
"9204","329","701","510","0"
"9205","329","701","510","0"
"9206","329","701","510","0"
"9207","329","701","510","0"
"9208","329","701","510","0"
"9209","329","701","510","0"
"9210","329","701","510","0"
"9211","329","701","510","0"
"9212","329","701","510","0"
"9213","329","701","510","0"
"9214","329","701","510","0"
"9215","329","701","510","0"
"9216","329","701","510","0"
"9217","329","701","510","0"
"9218","329","701","510","0"
"9219","329","701","510","0"
"9220","329","701","510","0"
"9221","329","701","510","0"
"9222","329","701","510","0"
"9223","329","701","510","0"
"9224","329","701","510","0"
"9225","329","701","510","0"
"9226","329","701","510","0"
"9227","329","701","510","0"
"9228","329","701","510","0"
"9229","329","701","510","0"
"9230","329","701","510","0"
"9231","329","701","510","0"
"9232","329","701","510","0"
"9233","329","701","510","0"
"9234","329","701","510","0"
"9235","329","701","510","0"
"9236","329","701","510","0"
"9237","329","701","510","0"
"9238","329","701","510","0"
"9239","329","701","510","0"
"9240","329","701","510","0"
"9241","329","701","510","0"
"9242","329","701","510","0"
"9243","329","701","510","0"
"9244","329","701","510","0"
"9245","329","701","510","0"
"9246","329","701","510","0"
"9247","329","701","510","0"
"9248","329","701","510","0"
"9249","329","701","510","0"
"9250","329","701","510","0"
"9251","329","701","510","0"
"9252","329","701","510","0"
"9253","329","701","510","0"
"9254","329","701","510","0"
"9255","329","701","510","0"
"9256","329","701","510","0"
"9257","329","701","510","0"
"9258","329","701","510","0"
"9259","329","701","510","0"
"9260","329","701","510","0"
"9261","329","701","510","0"
"9262","329","701","510","0"
"9263","329","701","510","0"
"9264","329","701","510","0"
"9265","329","701","510","0"
"9266","329","701","510","0"
"9267","329","701","510","0"
"9268","329","701","510","0"
"9269","329","701","510","0"
"9270","329","701","510","0"
"9271","329","701","510","0"
"9272","329","701","510","0"
"9273","329","701","510","0"
"9274","329","701","510","0"
"9275","329","701","510","0"
"9276","329","701","510","0"
"9277","329","701","510","0"
"9278","329","701","510","0"
"9279","329","701","510","0"
"9280","329","701","510","0"
"9281","329","701","510","0"
"9282","329","701","510","0"
"9283","329","701","510","0"
"9284","329","701","510","0"
"9285","329","701","510","0"
"9286","329","701","510","0"
"9287","329","701","510","0"
"9288","329","701","510","0"
"9289","329","701","510","0"
"9290","329","701","510","0"
"9291","329","701","510","0"
"9292","329","701","510","0"
"9293","329","701","510","0"
"9294","329","701","510","0"
"9295","329","701","510","0"
"9296","329","701","510","0"
"9297","329","701","510","0"
"9298","329","701","510","0"
"9299","329","701","510","0"
"9300","329","701","510","0"
"9301","329","701","510","0"
"9302","329","701","510","0"
"9303","329","701","510","0"
"9304","329","701","510","0"
"9305","329","701","510","0"
"9306","329","701","510","0"
"9307","329","701","510","0"
"9308","329","701","510","0"
"9309","329","701","510","0"
"9310","329","701","510","0"
"9311","329","701","510","0"
"9312","329","701","510","0"
"9313","329","701","510","0"
"9314","329","701","510","0"
"9315","329","701","510","0"
"9316","329","701","510","0"
"9317","329","701","510","0"
"9318","329","701","510","0"
"9319","329","701","510","0"
"9320","329","701","510","0"
"9321","329","701","510","0"
"9322","329","701","510","0"
"9323","329","701","510","0"
"9324","329","701","510","0"
"9325","329","701","510","0"
"9326","329","701","510","0"
"9327","329","701","510","0"
"9328","329","701","510","0"
"9329","329","701","510","0"
"9330","329","701","510","0"
"9331","329","701","510","0"
"9332","329","701","510","0"
"9333","329","701","510","0"
"9334","329","701","510","0"
"9335","329","701","510","0"
"9336","329","701","510","0"
"9337","329","701","510","0"
"9338","329","701","510","0"
"9339","329","701","510","0"
"9340","329","701","510","0"
"9341","329","701","510","0"
"9342","329","701","510","0"
"9343","329","701","510","0"
"9344","329","701","510","0"
"9345","329","701","510","0"
"9346","329","701","510","0"
"9347","329","701","510","0"
"9348","329","701","510","0"
"9349","329","701","510","0"
"9350","329","701","510","0"
"9351","329","701","510","0"
"9352","329","701","510","0"
"9353","329","701","510","0"
"9354","329","701","510","0"
"9355","329","701","510","0"
"9356","329","701","510","0"
"9357","329","701","510","0"
"9358","329","701","510","0"
"9359","329","701","510","0"
"9360","329","701","510","0"
"9361","329","701","510","0"
"9362","329","701","510","0"
"9363","329","701","510","0"
"9364","329","701","510","0"
"9365","329","701","510","0"
"9366","329","701","510","0"
"9367","329","701","510","0"
"9368","329","701","510","0"
"9369","329","701","510","0"
"9370","329","701","510","0"
"9371","329","701","510","0"
"9372","329","701","510","0"
"9373","329","701","510","0"
"9374","329","701","510","0"
"9375","329","701","510","0"
"9376","329","701","510","0"
"9377","329","701","510","0"
"9378","329","701","510","0"
"9379","329","701","510","0"
"9380","329","701","510","0"
"9381","329","701","510","0"
"9382","329","701","510","0"
"9383","329","701","510","0"
"9384","329","701","510","0"
"9385","329","701","510","0"
"9386","329","701","510","0"
"9387","329","701","510","0"
"9388","329","701","510","0"
"9389","329","701","510","0"
"9390","329","701","510","0"
"9391","329","701","510","0"
"9392","329","701","510","0"
"9393","329","701","510","0"
"9394","329","701","510","0"
"9395","329","701","510","0"
"9396","329","701","510","0"
"9397","329","701","510","0"
"9398","329","701","510","0"
"9399","329","701","510","0"
"9400","329","701","510","0"
"9401","329","701","510","0"
"9402","329","701","510","0"
"9403","329","701","510","0"
"9404","329","701","510","0"
"9405","329","701","510","0"
"9406","329","701","510","0"
"9407","329","701","510","0"
"9408","329","701","510","0"
"9409","329","701","510","0"
"9410","329","701","510","0"
"9411","329","701","510","0"
"9412","329","701","510","0"
"9413","329","701","510","0"
"9414","329","701","510","0"
"9415","329","701","510","0"
"9416","329","701","510","0"
"9417","329","701","510","0"
"9418","329","701","510","0"
"9419","329","701","510","0"
"9420","329","701","510","0"
"9421","329","701","510","0"
"9422","329","701","510","0"
"9423","329","701","510","0"
"9424","329","701","510","0"
"9425","329","701","510","0"
"9426","329","701","510","0"
"9427","329","701","510","0"
"9428","329","701","510","0"
"9429","329","701","510","0"
"9430","329","701","510","0"
"9431","329","701","510","0"
"9432","329","701","510","0"
"9433","329","701","510","0"
"9434","329","701","510","0"
"9435","329","701","510","0"
"9436","329","701","510","0"
"9437","329","701","510","0"
"9438","329","701","510","0"
"9439","329","701","510","0"
"9440","329","701","510","0"
"9441","329","701","510","0"
"9442","329","701","510","0"
"9443","329","701","510","0"
"9444","329","701","510","0"
"9445","329","701","510","0"
"9446","329","701","510","0"
"9447","329","701","510","0"
"9448","329","701","510","0"
"9449","329","701","510","0"
"9450","329","701","510","0"
"9451","329","701","510","0"
"9452","329","701","510","0"
"9453","329","701","510","0"
"9454","329","701","510","0"
"9455","329","701","510","0"
"9456","329","701","510","0"
"9457","329","701","510","0"
"9458","329","701","510","0"
"9459","329","701","510","0"
"9460","329","701","510","0"
"9461","329","701","510","0"
"9462","329","701","510","0"
"9463","329","701","510","0"
"9464","329","701","510","0"
"9465","329","701","510","0"
"9466","329","701","510","0"
"9467","329","701","510","0"
"9468","329","701","510","0"
"9469","329","701","510","0"
"9470","329","701","510","0"
"9471","329","701","510","0"
"9472","329","701","510","0"
"9473","329","701","510","0"
"9474","329","701","510","0"
"9475","329","701","510","0"
"9476","329","701","510","0"
"9477","329","701","510","0"
"9478","329","701","510","0"
"9479","329","701","510","0"
"9480","329","701","510","0"
"9481","329","701","510","0"
"9482","329","701","510","0"
"9483","329","701","510","0"
"9484","329","701","510","0"
"9485","329","701","510","0"
"9486","329","701","510","0"
"9487","329","701","510","0"
"9488","329","701","510","0"
"9489","329","701","510","0"
"9490","329","701","510","0"
"9491","329","701","510","0"
"9492","329","701","510","0"
"9493","329","701","510","0"
"9494","329","701","510","0"
"9495","329","701","510","0"
"9496","329","701","510","0"
"9497","329","701","510","0"
"9498","329","701","510","0"
"9499","329","701","510","0"
"9500","329","701","510","0"
"9501","329","701","510","0"
"9502","329","701","510","0"
"9503","329","701","510","0"
"9504","329","701","510","0"
"9505","329","701","510","0"
"9506","329","701","510","0"
"9507","329","701","510","0"
"9508","329","701","510","0"
"9509","329","701","510","0"
"9510","329","701","510","0"
"9511","329","701","510","0"
"9512","329","701","510","0"
"9513","329","701","510","0"
"9514","329","701","510","0"
"9515","329","701","510","0"
"9516","329","701","510","0"
"9517","329","701","510","0"
"9518","329","701","510","0"
"9519","329","701","510","0"
"9520","329","701","510","0"
"9521","329","701","510","0"
"9522","329","701","510","0"
"9523","329","701","510","0"
"9524","329","701","510","0"
"9525","329","701","510","0"
"9526","329","701","510","0"
"9527","329","701","510","0"
"9528","329","701","510","0"
"9529","329","701","510","0"
"9530","329","701","510","0"
"9531","329","701","510","0"
"9532","329","701","510","0"
"9533","329","701","510","0"
"9534","329","701","510","0"
"9535","329","701","510","0"
"9536","329","701","510","0"
"9537","329","701","510","0"
"9538","329","701","510","0"
"9539","329","701","510","0"
"9540","329","701","510","0"
"9541","329","701","510","0"
"9542","329","701","510","0"
"9543","329","701","510","0"
"9544","329","701","510","0"
"9545","329","701","510","0"
"9546","329","701","510","0"
"9547","329","701","510","0"
"9548","329","701","510","0"
"9549","329","701","510","0"
"9550","329","701","510","0"
"9551","329","701","510","0"
"9552","329","701","510","0"
"9553","329","701","510","0"
"9554","329","701","510","0"
"9555","329","701","510","0"
"9556","329","701","510","0"
"9557","329","701","510","0"
"9558","329","701","510","0"
"9559","329","701","510","0"
"9560","329","701","510","0"
"9561","329","701","510","0"
"9562","329","701","510","0"
"9563","329","701","510","0"
"9564","329","701","510","0"
"9565","329","701","510","0"
"9566","329","701","510","0"
"9567","329","701","510","0"
"9568","329","701","510","0"
"9569","329","701","510","0"
"9570","329","701","510","0"
"9571","329","701","510","0"
"9572","329","701","510","0"
"9573","329","701","510","0"
"9574","329","701","510","0"
"9575","329","701","510","0"
"9576","329","701","510","0"
"9577","329","701","510","0"
"9578","329","701","510","0"
"9579","329","701","510","0"
"9580","329","701","510","0"
"9581","329","701","510","0"
"9582","329","701","510","0"
"9583","329","701","510","0"
"9584","329","701","510","0"
"9585","329","701","510","0"
"9586","329","701","510","0"
"9587","329","701","510","0"
"9588","329","701","510","0"
"9589","329","701","510","0"
"9590","329","701","510","0"
"9591","329","701","510","0"
"9592","329","701","510","0"
"9593","329","701","510","0"
"9594","329","701","510","0"
"9595","329","701","510","0"
"9596","329","701","510","0"
"9597","329","701","510","0"
"9598","329","701","510","0"
"9599","329","701","510","0"
"9600","329","701","510","0"
"9601","329","701","510","0"
"9602","329","701","510","0"
"9603","329","701","510","0"
"9604","329","701","510","0"
"9605","329","701","510","0"
"9606","329","701","510","0"
"9607","329","701","510","0"
"9608","329","701","510","0"
"9609","329","701","510","0"
"9610","329","701","510","0"
"9611","329","701","510","0"
"9612","329","701","510","0"
"9613","329","701","510","0"
"9614","329","701","510","0"
"9615","329","701","510","0"
"9616","329","701","510","0"
"9617","329","701","510","0"
"9618","329","701","510","0"
"9619","329","701","510","0"
"9620","329","701","510","0"
"9621","329","701","510","0"
"9622","329","701","510","0"
"9623","329","701","510","0"
"9624","329","701","510","0"
"9625","329","701","510","0"
"9626","329","701","510","0"
"9627","329","701","510","0"
"9628","329","701","510","0"
"9629","329","701","510","0"
"9630","329","701","510","0"
"9631","329","701","510","0"
"9632","329","701","510","0"
"9633","329","701","510","0"
"9634","329","701","510","0"
"9635","329","701","510","0"
"9636","329","701","510","0"
"9637","329","701","510","0"
"9638","329","701","510","0"
"9639","329","701","510","0"
"9640","329","701","510","0"
"9641","329","701","510","0"
"9642","329","701","510","0"
"9643","329","701","510","0"
"9644","329","701","510","0"
"9645","329","701","510","0"
"9646","329","701","510","0"
"9647","329","701","510","0"
"9648","329","701","510","0"
"9649","329","701","510","0"
"9650","329","701","510","0"
"9651","329","701","510","0"
"9652","329","701","510","0"
"9653","329","701","510","0"
"9654","329","701","510","0"
"9655","329","701","510","0"
"9656","329","701","510","0"
"9657","329","701","510","0"
"9658","329","701","510","0"
"9659","329","701","510","0"
"9660","329","701","510","0"
"9661","329","701","510","0"
"9662","329","701","510","0"
"9663","329","701","510","0"
"9664","329","701","510","0"
"9665","329","701","510","0"
"9666","329","701","510","0"
"9667","329","701","510","0"
"9668","329","701","510","0"
"9669","329","701","510","0"
"9670","329","701","510","0"
"9671","329","701","510","0"
"9672","329","701","510","0"
"9673","329","701","510","0"
"9674","329","701","510","0"
"9675","329","701","510","0"
"9676","329","701","510","0"
"9677","329","701","510","0"
"9678","329","701","510","0"
"9679","329","701","510","0"
"9680","329","701","510","0"
"9681","329","701","510","0"
"9682","329","701","510","0"
"9683","329","701","510","0"
"9684","329","701","510","0"
"9685","329","701","510","0"
"9686","329","701","510","0"
"9687","329","701","510","0"
"9688","329","701","510","0"
"9689","329","701","510","0"
"9690","329","701","510","0"
"9691","329","701","510","0"
"9692","329","701","510","0"
"9693","329","701","510","0"
"9694","329","701","510","0"
"9695","329","701","510","0"
"9696","329","701","510","0"
"9697","329","701","510","0"
"9698","329","701","510","0"
"9699","329","701","510","0"
"9700","329","701","510","0"
"9701","329","701","510","0"
"9702","329","701","510","0"
"9703","329","701","510","0"
"9704","329","701","510","0"
"9705","329","701","510","0"
"9706","329","701","510","0"
"9707","329","701","510","0"
"9708","329","701","510","0"
"9709","329","701","510","0"
"9710","329","701","510","0"
"9711","329","701","510","0"
"9712","329","701","510","0"
"9713","329","701","510","0"
"9714","329","701","510","0"
"9715","329","701","510","0"
"9716","329","701","510","0"
"9717","329","701","510","0"
"9718","329","701","510","0"
"9719","329","701","510","0"
"9720","329","701","510","0"
"9721","329","701","510","0"
"9722","329","701","510","0"
"9723","329","701","510","0"
"9724","329","701","510","0"
"9725","329","701","510","0"
"9726","329","701","510","0"
"9727","329","701","510","0"
"9728","329","701","510","0"
"9729","329","701","510","0"
"9730","329","701","510","0"
"9731","329","701","510","0"
"9732","329","701","510","0"
"9733","329","701","510","0"
"9734","329","701","510","0"
"9735","329","701","510","0"
"9736","329","701","510","0"
"9737","329","701","510","0"
"9738","329","701","510","0"
"9739","329","701","510","0"
"9740","329","701","510","0"
"9741","329","701","510","0"
"9742","329","701","510","0"
"9743","329","701","510","0"
"9744","329","701","510","0"
"9745","329","701","510","0"
"9746","329","701","510","0"
"9747","329","701","510","0"
"9748","329","701","510","0"
"9749","329","701","510","0"
"9750","329","701","510","0"
"9751","329","701","510","0"
"9752","329","701","510","0"
"9753","329","701","510","0"
"9754","329","701","510","0"
"9755","329","701","510","0"
"9756","329","701","510","0"
"9757","329","701","510","0"
"9758","329","701","510","0"
"9759","329","701","510","0"
"9760","329","701","510","0"
"9761","329","701","510","0"
"9762","329","701","510","0"
"9763","329","701","510","0"
"9764","329","701","510","0"
"9765","329","701","510","0"
"9766","329","701","510","0"
"9767","329","701","510","0"
"9768","329","701","510","0"
"9769","329","701","510","0"
"9770","329","701","510","0"
"9771","329","701","510","0"
"9772","329","701","510","0"
"9773","329","701","510","0"
"9774","329","701","510","0"
"9775","329","701","510","0"
"9776","329","701","510","0"
"9777","329","701","510","0"
"9778","329","701","510","0"
