"Iteracja","Best Result","Worst Result","Average Cost","Standard Deviation"
"1983","233","801","524","0"
"1984","233","801","524","0"
"1985","233","801","524","0"
"1986","233","801","524","0"
"1987","233","801","524","0"
"1988","233","801","524","0"
"1989","233","801","524","0"
"1990","233","801","524","0"
"1991","233","801","524","0"
"1992","233","801","524","0"
"1993","233","801","524","0"
"1994","233","801","524","0"
"1995","233","801","524","0"
"1996","233","801","524","0"
"1997","233","801","524","0"
"1998","233","801","524","0"
"1999","233","801","524","0"
"2000","233","801","524","0"
"2001","233","801","524","0"
"2002","233","801","524","0"
"2003","233","801","524","0"
"2004","233","801","524","0"
"2005","233","801","524","0"
"2006","233","801","524","0"
"2007","233","801","524","0"
"2008","233","801","524","0"
"2009","233","801","524","0"
"2010","233","801","524","0"
"2011","233","801","524","0"
"2012","233","801","524","0"
"2013","233","801","524","0"
"2014","233","801","524","0"
"2015","233","801","524","0"
"2016","233","801","524","0"
"2017","233","801","524","0"
"2018","233","801","523","0"
"2019","233","801","523","0"
"2020","233","801","524","0"
"2021","233","801","523","0"
"2022","233","801","523","0"
"2023","233","801","523","0"
"2024","233","801","523","0"
"2025","233","801","523","0"
"2026","233","801","523","0"
"2027","233","801","523","0"
"2028","233","801","523","0"
"2029","233","801","523","0"
"2030","233","801","523","0"
"2031","233","801","523","0"
"2032","233","801","524","0"
"2033","233","801","524","0"
"2034","233","801","524","0"
"2035","233","801","523","0"
"2036","233","801","524","0"
"2037","233","801","523","0"
"2038","233","801","523","0"
"2039","233","801","523","0"
"2040","233","801","523","0"
"2041","233","801","523","0"
"2042","233","801","523","0"
"2043","233","801","523","0"
"2044","233","801","523","0"
"2045","233","801","523","0"
"2046","233","801","523","0"
"2047","233","801","523","0"
"2048","233","801","523","0"
"2049","233","801","523","0"
"2050","233","801","524","0"
"2051","233","801","524","0"
"2052","233","801","523","0"
"2053","233","801","523","0"
"2054","233","801","523","0"
"2055","233","801","523","0"
"2056","233","801","523","0"
"2057","233","801","523","0"
"2058","233","801","523","0"
"2059","233","801","523","0"
"2060","233","801","523","0"
"2061","233","801","523","0"
"2062","233","801","523","0"
"2063","233","801","523","0"
"2064","233","801","523","0"
"2065","233","801","523","0"
"2066","233","801","523","0"
"2067","233","801","523","0"
"2068","233","801","523","0"
"2069","233","801","524","0"
"2070","233","801","524","0"
"2071","233","801","524","0"
"2072","233","801","524","0"
"2073","233","801","524","0"
"2074","233","801","524","0"
"2075","233","801","524","0"
"2076","233","801","524","0"
"2077","233","801","524","0"
"2078","233","801","524","0"
"2079","233","801","524","0"
"2080","233","801","524","0"
"2081","233","801","524","0"
"2082","233","801","524","0"
"2083","233","801","524","0"
"2084","233","801","524","0"
"2085","233","801","524","0"
"2086","233","801","523","0"
"2087","233","801","524","0"
"2088","233","801","524","0"
"2089","233","801","524","0"
"2090","233","801","524","0"
"2091","233","801","524","0"
"2092","233","801","524","0"
"2093","233","801","524","0"
"2094","233","801","524","0"
"2095","233","801","524","0"
"2096","233","801","524","0"
"2097","233","801","524","0"
"2098","233","801","524","0"
"2099","233","801","524","0"
"2100","233","801","524","0"
"2101","233","801","524","0"
"2102","233","801","524","0"
"2103","233","801","524","0"
"2104","233","801","524","0"
"2105","233","801","524","0"
"2106","233","801","524","0"
"2107","233","801","524","0"
"2108","233","801","524","0"
"2109","233","801","524","0"
"2110","233","801","524","0"
"2111","233","801","524","0"
"2112","233","801","524","0"
"2113","233","801","524","0"
"2114","233","801","524","0"
"2115","233","801","524","0"
"2116","233","801","524","0"
"2117","233","801","524","0"
"2118","233","801","524","0"
"2119","233","801","524","0"
"2120","233","801","524","0"
"2121","233","801","524","0"
"2122","233","801","524","0"
"2123","233","801","524","0"
"2124","233","801","524","0"
"2125","233","801","524","0"
"2126","233","801","524","0"
"2127","233","801","524","0"
"2128","233","801","524","0"
"2129","233","801","524","0"
"2130","233","801","524","0"
"2131","233","801","524","0"
"2132","233","801","524","0"
"2133","233","801","524","0"
"2134","233","801","524","0"
"2135","233","801","524","0"
"2136","233","801","524","0"
"2137","233","801","524","0"
"2138","233","801","524","0"
"2139","233","801","524","0"
"2140","233","801","524","0"
"2141","233","801","524","0"
"2142","233","801","524","0"
"2143","233","801","524","0"
"2144","233","801","524","0"
"2145","233","801","524","0"
"2146","233","801","524","0"
"2147","233","801","524","0"
"2148","233","801","524","0"
"2149","233","801","524","0"
"2150","233","801","524","0"
"2151","233","801","524","0"
"2152","233","801","524","0"
"2153","233","801","524","0"
"2154","233","801","524","0"
"2155","233","801","524","0"
"2156","233","801","524","0"
"2157","233","801","524","0"
"2158","233","801","524","0"
"2159","233","801","524","0"
"2160","233","801","524","0"
"2161","233","801","524","0"
"2162","233","801","524","0"
"2163","233","801","524","0"
"2164","233","801","524","0"
"2165","233","801","524","0"
"2166","233","801","524","0"
"2167","233","801","524","0"
"2168","233","801","524","0"
"2169","233","801","524","0"
"2170","233","801","524","0"
"2171","233","801","524","0"
"2172","233","801","524","0"
"2173","233","801","524","0"
"2174","233","801","524","0"
"2175","233","801","524","0"
"2176","233","801","524","0"
"2177","233","801","524","0"
"2178","233","801","524","0"
"2179","233","801","524","0"
"2180","233","801","524","0"
"2181","233","801","524","0"
"2182","233","801","524","0"
"2183","233","801","524","0"
"2184","233","801","524","0"
"2185","233","801","524","0"
"2186","233","801","524","0"
"2187","233","801","524","0"
"2188","233","801","524","0"
"2189","233","801","524","0"
"2190","233","801","524","0"
"2191","233","801","524","0"
"2192","233","801","524","0"
"2193","233","801","524","0"
"2194","233","801","524","0"
"2195","233","801","524","0"
"2196","233","801","524","0"
"2197","233","801","524","0"
"2198","233","801","524","0"
"2199","233","801","524","0"
"2200","233","801","524","0"
"2201","233","801","524","0"
"2202","233","801","524","0"
"2203","233","801","524","0"
"2204","233","801","524","0"
"2205","233","801","524","0"
"2206","233","801","524","0"
"2207","233","801","524","0"
"2208","233","801","524","0"
"2209","233","801","524","0"
"2210","233","801","524","0"
"2211","233","801","524","0"
"2212","233","801","524","0"
"2213","233","801","524","0"
"2214","233","801","524","0"
"2215","233","801","524","0"
"2216","233","801","524","0"
"2217","233","801","524","0"
"2218","233","801","524","0"
"2219","233","801","524","0"
"2220","233","801","524","0"
"2221","233","801","524","0"
"2222","233","801","524","0"
"2223","233","801","524","0"
"2224","233","801","524","0"
"2225","233","801","524","0"
"2226","233","801","524","0"
"2227","233","801","524","0"
"2228","233","801","524","0"
"2229","233","801","524","0"
"2230","233","801","524","0"
"2231","233","801","524","0"
"2232","233","801","524","0"
"2233","233","801","524","0"
"2234","233","801","524","0"
"2235","233","801","524","0"
"2236","233","801","524","0"
"2237","233","801","524","0"
"2238","233","801","524","0"
"2239","233","801","524","0"
"2240","233","801","524","0"
"2241","233","801","524","0"
"2242","233","801","524","0"
"2243","233","801","524","0"
"2244","233","801","524","0"
"2245","233","801","524","0"
"2246","233","801","524","0"
"2247","233","801","524","0"
"2248","233","801","524","0"
"2249","233","801","524","0"
"2250","233","801","524","0"
"2251","233","801","524","0"
"2252","233","801","524","0"
"2253","233","801","524","0"
"2254","233","801","524","0"
"2255","233","801","524","0"
"2256","233","801","524","0"
"2257","233","801","524","0"
"2258","233","801","524","0"
"2259","233","801","524","0"
"2260","233","801","524","0"
"2261","233","801","524","0"
"2262","233","801","524","0"
"2263","233","801","524","0"
"2264","233","801","524","0"
"2265","233","801","524","0"
"2266","233","801","524","0"
"2267","233","801","524","0"
"2268","233","801","524","0"
"2269","233","801","524","0"
"2270","233","801","524","0"
"2271","233","801","524","0"
"2272","233","801","524","0"
"2273","233","801","524","0"
"2274","233","801","524","0"
"2275","233","801","524","0"
"2276","233","801","524","0"
"2277","233","801","524","0"
"2278","233","801","524","0"
"2279","233","801","524","0"
"2280","233","801","524","0"
"2281","233","801","524","0"
"2282","233","801","524","0"
"2283","233","801","524","0"
"2284","233","801","524","0"
"2285","233","801","524","0"
"2286","233","801","524","0"
"2287","233","801","524","0"
"2288","233","801","524","0"
"2289","233","801","524","0"
"2290","233","801","524","0"
"2291","233","801","524","0"
"2292","233","801","524","0"
"2293","233","801","524","0"
"2294","233","801","524","0"
"2295","233","801","524","0"
"2296","233","801","524","0"
"2297","233","801","524","0"
"2298","233","801","524","0"
"2299","233","801","524","0"
"2300","233","801","524","0"
"2301","233","801","524","0"
"2302","233","801","524","0"
"2303","233","801","524","0"
"2304","233","801","524","0"
"2305","233","801","524","0"
"2306","233","801","524","0"
"2307","233","801","524","0"
"2308","233","801","524","0"
"2309","233","801","524","0"
"2310","233","801","524","0"
"2311","233","801","524","0"
"2312","233","801","524","0"
"2313","233","801","524","0"
"2314","233","801","524","0"
"2315","233","801","524","0"
"2316","233","801","524","0"
"2317","233","801","524","0"
"2318","233","801","524","0"
"2319","233","801","524","0"
"2320","233","801","524","0"
"2321","233","801","524","0"
"2322","233","801","524","0"
"2323","233","801","524","0"
"2324","233","801","524","0"
"2325","233","801","524","0"
"2326","233","801","524","0"
"2327","233","801","524","0"
"2328","233","801","524","0"
"2329","233","801","524","0"
"2330","233","801","524","0"
"2331","233","801","524","0"
"2332","233","801","524","0"
"2333","233","801","524","0"
"2334","233","801","524","0"
"2335","233","801","524","0"
"2336","233","801","524","0"
"2337","233","801","524","0"
"2338","233","801","524","0"
"2339","233","801","524","0"
"2340","233","801","524","0"
"2341","233","801","524","0"
"2342","233","801","524","0"
"2343","233","801","524","0"
"2344","233","801","524","0"
"2345","233","801","524","0"
"2346","233","801","524","0"
"2347","233","801","524","0"
"2348","233","801","524","0"
"2349","233","801","524","0"
"2350","233","801","524","0"
"2351","233","801","524","0"
"2352","233","801","524","0"
"2353","233","801","524","0"
"2354","233","801","524","0"
"2355","233","801","524","0"
"2356","233","801","524","0"
"2357","233","801","524","0"
"2358","233","801","524","0"
"2359","233","801","524","0"
"2360","233","801","524","0"
"2361","233","801","524","0"
"2362","233","801","524","0"
"2363","233","801","524","0"
"2364","233","801","524","0"
"2365","233","801","524","0"
"2366","233","801","524","0"
"2367","233","801","524","0"
"2368","233","801","524","0"
"2369","233","801","524","0"
"2370","233","801","524","0"
"2371","233","801","524","0"
"2372","233","801","524","0"
"2373","233","801","524","0"
"2374","233","801","524","0"
"2375","233","801","524","0"
"2376","233","801","524","0"
"2377","233","801","524","0"
"2378","233","801","524","0"
"2379","233","801","524","0"
"2380","233","801","524","0"
"2381","233","801","524","0"
"2382","233","801","524","0"
"2383","233","801","524","0"
"2384","233","801","524","0"
"2385","233","801","524","0"
"2386","233","801","524","0"
"2387","233","801","524","0"
"2388","233","801","524","0"
"2389","233","801","524","0"
"2390","233","801","524","0"
"2391","233","801","524","0"
"2392","233","801","524","0"
"2393","233","801","524","0"
"2394","233","801","524","0"
"2395","233","801","524","0"
"2396","233","801","524","0"
"2397","233","801","524","0"
"2398","233","801","524","0"
"2399","233","801","524","0"
"2400","233","801","524","0"
"2401","233","801","524","0"
"2402","233","801","524","0"
"2403","233","801","524","0"
"2404","233","801","524","0"
"2405","233","801","524","0"
"2406","233","801","524","0"
"2407","233","801","524","0"
"2408","233","801","524","0"
"2409","233","801","524","0"
"2410","233","801","524","0"
"2411","233","801","524","0"
"2412","233","801","524","0"
"2413","233","801","524","0"
"2414","233","801","524","0"
"2415","233","801","524","0"
"2416","233","801","524","0"
"2417","233","801","524","0"
"2418","233","801","524","0"
"2419","233","801","524","0"
"2420","233","801","524","0"
"2421","233","801","524","0"
"2422","233","801","524","0"
"2423","233","801","524","0"
"2424","233","801","524","0"
"2425","233","801","524","0"
"2426","233","801","524","0"
"2427","233","801","524","0"
"2428","233","801","524","0"
"2429","233","801","524","0"
"2430","233","801","524","0"
"2431","233","801","524","0"
"2432","233","801","524","0"
"2433","233","801","524","0"
"2434","233","801","524","0"
"2435","233","801","524","0"
"2436","233","801","524","0"
"2437","233","801","524","0"
"2438","233","801","524","0"
"2439","233","801","524","0"
"2440","233","801","524","0"
"2441","233","801","524","0"
"2442","233","801","524","0"
"2443","233","801","524","0"
"2444","233","801","524","0"
"2445","233","801","524","0"
"2446","233","801","524","0"
"2447","233","801","524","0"
"2448","233","801","524","0"
"2449","233","801","524","0"
"2450","233","801","524","0"
"2451","233","801","524","0"
"2452","233","801","524","0"
"2453","233","801","524","0"
"2454","233","801","524","0"
"2455","233","801","524","0"
"2456","233","801","524","0"
"2457","233","801","524","0"
"2458","233","801","524","0"
"2459","233","801","524","0"
"2460","233","801","524","0"
"2461","233","801","524","0"
"2462","233","801","524","0"
"2463","233","801","524","0"
"2464","233","801","524","0"
"2465","233","801","524","0"
"2466","233","801","524","0"
"2467","233","801","524","0"
"2468","233","801","524","0"
"2469","233","801","524","0"
"2470","233","801","524","0"
"2471","233","801","524","0"
"2472","233","801","524","0"
"2473","233","801","524","0"
"2474","233","801","524","0"
"2475","233","801","524","0"
"2476","233","801","524","0"
"2477","233","801","524","0"
"2478","233","801","524","0"
"2479","233","801","524","0"
"2480","233","801","524","0"
"2481","233","801","524","0"
"2482","233","801","524","0"
"2483","233","801","524","0"
"2484","233","801","524","0"
"2485","233","801","524","0"
"2486","233","801","524","0"
"2487","233","801","524","0"
"2488","233","801","524","0"
"2489","233","801","524","0"
"2490","233","801","524","0"
"2491","233","801","524","0"
"2492","233","801","524","0"
"2493","233","801","524","0"
"2494","233","801","524","0"
"2495","233","801","524","0"
"2496","233","801","524","0"
"2497","233","801","524","0"
"2498","233","801","524","0"
"2499","233","801","524","0"
"2500","233","801","524","0"
"2501","233","801","524","0"
"2502","233","801","524","0"
"2503","233","801","524","0"
"2504","233","801","524","0"
"2505","233","801","524","0"
"2506","233","801","524","0"
"2507","233","801","524","0"
"2508","233","801","524","0"
"2509","233","801","524","0"
"2510","233","801","524","0"
"2511","233","801","524","0"
"2512","233","801","524","0"
"2513","233","801","524","0"
"2514","233","801","524","0"
"2515","233","801","524","0"
"2516","233","801","524","0"
"2517","233","801","524","0"
"2518","233","801","524","0"
"2519","233","801","524","0"
"2520","233","801","524","0"
"2521","233","801","524","0"
"2522","233","801","524","0"
"2523","233","801","524","0"
"2524","233","801","524","0"
"2525","233","801","524","0"
"2526","233","801","524","0"
"2527","233","801","524","0"
"2528","233","801","524","0"
"2529","233","801","524","0"
"2530","233","801","524","0"
"2531","233","801","524","0"
"2532","233","801","524","0"
"2533","233","801","524","0"
"2534","233","801","524","0"
"2535","233","801","524","0"
"2536","233","801","524","0"
"2537","233","801","524","0"
"2538","233","801","524","0"
"2539","233","801","524","0"
"2540","233","801","524","0"
"2541","233","801","524","0"
"2542","233","801","524","0"
"2543","233","801","524","0"
"2544","233","801","524","0"
"2545","233","801","524","0"
"2546","233","801","524","0"
"2547","233","801","524","0"
"2548","233","801","524","0"
"2549","233","801","524","0"
"2550","233","801","524","0"
"2551","233","801","524","0"
"2552","233","801","524","0"
"2553","233","801","524","0"
"2554","233","801","524","0"
"2555","233","801","524","0"
"2556","233","801","524","0"
"2557","233","801","524","0"
"2558","233","801","524","0"
"2559","233","801","524","0"
"2560","233","801","524","0"
"2561","233","801","524","0"
"2562","233","801","524","0"
"2563","233","801","524","0"
"2564","233","801","524","0"
"2565","233","801","524","0"
"2566","233","801","524","0"
"2567","233","801","524","0"
"2568","233","801","524","0"
"2569","233","801","524","0"
"2570","233","801","524","0"
"2571","233","801","524","0"
"2572","233","801","524","0"
"2573","233","801","524","0"
"2574","233","801","524","0"
"2575","233","801","524","0"
"2576","233","801","524","0"
"2577","233","801","524","0"
"2578","233","801","524","0"
"2579","233","801","524","0"
"2580","233","801","524","0"
"2581","233","801","524","0"
"2582","233","801","524","0"
"2583","233","801","524","0"
"2584","233","801","524","0"
"2585","233","801","524","0"
"2586","233","801","524","0"
"2587","233","801","524","0"
"2588","233","801","524","0"
"2589","233","801","524","0"
"2590","233","801","524","0"
"2591","233","801","524","0"
"2592","233","801","524","0"
"2593","233","801","524","0"
"2594","233","801","524","0"
"2595","233","801","525","0"
"2596","233","801","524","0"
"2597","233","801","524","0"
"2598","233","801","525","0"
"2599","233","801","525","0"
"2600","233","801","525","0"
"2601","233","801","525","0"
"2602","233","801","525","0"
"2603","233","801","524","0"
"2604","233","801","525","0"
"2605","233","801","525","0"
"2606","233","801","525","0"
"2607","233","801","525","0"
"2608","233","801","524","0"
"2609","233","801","524","0"
"2610","233","801","524","0"
"2611","233","801","524","0"
"2612","233","801","524","0"
"2613","233","801","524","0"
"2614","233","801","524","0"
"2615","233","801","524","0"
"2616","233","801","524","0"
"2617","233","801","524","0"
"2618","233","801","524","0"
"2619","233","801","524","0"
"2620","233","801","524","0"
"2621","233","801","524","0"
"2622","233","801","524","0"
"2623","233","801","524","0"
"2624","233","801","524","0"
"2625","233","801","524","0"
"2626","233","801","524","0"
"2627","233","801","524","0"
"2628","233","801","524","0"
"2629","233","801","524","0"
"2630","233","801","524","0"
"2631","233","801","524","0"
"2632","233","801","524","0"
"2633","233","801","524","0"
"2634","233","801","524","0"
"2635","233","801","524","0"
"2636","233","801","524","0"
"2637","233","801","524","0"
"2638","233","801","525","0"
"2639","233","801","524","0"
"2640","233","801","524","0"
"2641","233","801","524","0"
"2642","233","801","524","0"
"2643","233","801","524","0"
"2644","233","801","524","0"
"2645","233","801","524","0"
"2646","233","801","524","0"
"2647","233","801","524","0"
"2648","233","801","524","0"
"2649","233","801","524","0"
"2650","233","801","524","0"
"2651","233","801","524","0"
"2652","233","801","524","0"
"2653","233","801","524","0"
"2654","233","801","524","0"
"2655","233","801","524","0"
"2656","233","801","524","0"
"2657","233","801","524","0"
"2658","233","801","524","0"
"2659","233","801","524","0"
"2660","233","801","524","0"
"2661","233","801","524","0"
"2662","233","801","524","0"
"2663","233","801","524","0"
"2664","233","801","524","0"
"2665","233","801","524","0"
"2666","233","801","524","0"
"2667","233","801","524","0"
"2668","233","801","524","0"
"2669","233","801","524","0"
"2670","233","801","524","0"
"2671","233","801","524","0"
"2672","233","801","524","0"
"2673","233","801","524","0"
"2674","233","801","524","0"
"2675","233","801","524","0"
"2676","233","801","524","0"
"2677","233","801","524","0"
"2678","233","801","524","0"
"2679","233","801","524","0"
"2680","233","801","524","0"
"2681","233","801","524","0"
"2682","233","801","524","0"
"2683","233","801","524","0"
"2684","233","801","524","0"
"2685","233","801","524","0"
"2686","233","801","524","0"
"2687","233","801","524","0"
"2688","233","801","524","0"
"2689","233","801","524","0"
"2690","233","801","524","0"
"2691","233","801","524","0"
"2692","233","801","524","0"
"2693","233","801","524","0"
"2694","233","801","524","0"
"2695","233","801","524","0"
"2696","233","801","524","0"
"2697","233","801","524","0"
"2698","233","801","524","0"
"2699","233","801","524","0"
"2700","233","801","524","0"
"2701","233","801","524","0"
"2702","233","801","524","0"
"2703","233","801","524","0"
"2704","233","801","524","0"
"2705","233","801","524","0"
"2706","233","801","524","0"
"2707","233","801","524","0"
"2708","233","801","524","0"
"2709","233","801","524","0"
"2710","233","801","524","0"
"2711","233","801","524","0"
"2712","233","801","524","0"
"2713","233","801","524","0"
"2714","233","801","524","0"
"2715","233","801","524","0"
"2716","233","801","524","0"
"2717","233","801","524","0"
"2718","233","801","524","0"
"2719","233","801","524","0"
"2720","233","801","524","0"
"2721","233","801","524","0"
"2722","233","801","524","0"
"2723","233","801","524","0"
"2724","233","801","524","0"
"2725","233","801","524","0"
"2726","233","801","524","0"
"2727","233","801","524","0"
"2728","233","801","524","0"
"2729","233","801","524","0"
"2730","233","801","524","0"
"2731","233","801","524","0"
"2732","233","801","524","0"
"2733","233","801","524","0"
"2734","233","801","524","0"
"2735","233","801","524","0"
"2736","233","801","524","0"
"2737","233","801","524","0"
"2738","233","801","524","0"
"2739","233","801","524","0"
"2740","233","801","524","0"
"2741","233","801","524","0"
"2742","233","801","524","0"
"2743","233","801","524","0"
"2744","233","801","524","0"
"2745","233","801","524","0"
"2746","233","801","524","0"
"2747","233","801","524","0"
"2748","233","801","524","0"
"2749","233","801","524","0"
"2750","233","801","524","0"
"2751","233","801","524","0"
"2752","233","801","524","0"
"2753","233","801","524","0"
"2754","233","801","524","0"
"2755","233","801","524","0"
"2756","233","801","524","0"
"2757","233","801","524","0"
"2758","233","801","524","0"
"2759","233","801","524","0"
"2760","233","801","524","0"
"2761","233","801","524","0"
"2762","233","801","524","0"
"2763","233","810","524","0"
"2764","233","810","524","0"
"2765","233","810","524","0"
"2766","233","810","524","0"
"2767","233","810","524","0"
"2768","233","810","524","0"
"2769","233","810","524","0"
"2770","233","810","524","0"
"2771","233","810","524","0"
"2772","233","810","524","0"
"2773","233","810","524","0"
"2774","233","810","524","0"
"2775","233","810","524","0"
"2776","233","810","524","0"
"2777","233","810","524","0"
"2778","233","810","524","0"
"2779","233","810","524","0"
"2780","233","810","524","0"
"2781","233","810","524","0"
"2782","233","810","524","0"
"2783","233","810","524","0"
"2784","233","810","524","0"
"2785","233","810","524","0"
"2786","233","810","524","0"
"2787","233","810","524","0"
"2788","233","810","524","0"
"2789","233","810","524","0"
"2790","233","810","524","0"
"2791","233","810","524","0"
"2792","233","810","524","0"
"2793","233","810","524","0"
"2794","233","810","524","0"
"2795","233","810","524","0"
"2796","233","810","524","0"
"2797","233","810","524","0"
"2798","233","810","524","0"
"2799","233","810","524","0"
"2800","233","810","524","0"
"2801","233","810","524","0"
"2802","233","810","524","0"
"2803","233","810","524","0"
"2804","233","810","524","0"
"2805","233","810","524","0"
"2806","233","810","524","0"
"2807","233","810","524","0"
"2808","233","810","524","0"
"2809","233","810","524","0"
"2810","233","810","524","0"
"2811","233","810","524","0"
"2812","233","810","524","0"
"2813","233","810","524","0"
"2814","233","810","524","0"
"2815","233","810","524","0"
"2816","233","810","524","0"
"2817","233","810","524","0"
"2818","233","810","524","0"
"2819","233","810","524","0"
"2820","233","810","524","0"
"2821","233","810","524","0"
"2822","233","810","524","0"
"2823","233","810","524","0"
"2824","233","810","524","0"
"2825","233","810","524","0"
"2826","233","810","524","0"
"2827","233","810","524","0"
"2828","233","810","524","0"
"2829","233","810","524","0"
"2830","233","810","524","0"
"2831","233","810","524","0"
"2832","233","810","524","0"
"2833","233","810","524","0"
"2834","233","810","524","0"
"2835","233","810","524","0"
"2836","233","810","524","0"
"2837","233","810","524","0"
"2838","233","810","524","0"
"2839","233","810","524","0"
"2840","233","810","524","0"
"2841","233","810","524","0"
"2842","233","810","524","0"
"2843","233","810","524","0"
"2844","233","810","524","0"
"2845","233","810","524","0"
"2846","233","810","524","0"
"2847","233","810","524","0"
"2848","233","810","524","0"
"2849","233","810","524","0"
"2850","233","810","524","0"
"2851","233","810","524","0"
"2852","233","810","524","0"
"2853","233","810","525","0"
"2854","233","810","525","0"
"2855","233","810","525","0"
"2856","233","810","525","0"
"2857","233","810","524","0"
"2858","233","810","524","0"
"2859","233","810","525","0"
"2860","233","810","524","0"
"2861","233","810","524","0"
"2862","233","810","524","0"
"2863","233","810","524","0"
"2864","233","810","525","0"
"2865","233","810","524","0"
"2866","233","810","524","0"
"2867","233","810","524","0"
"2868","233","810","524","0"
"2869","233","810","524","0"
"2870","233","810","524","0"
"2871","233","810","524","0"
"2872","233","810","524","0"
"2873","233","810","524","0"
"2874","233","810","524","0"
"2875","233","810","524","0"
"2876","233","810","524","0"
"2877","233","810","524","0"
"2878","233","810","524","0"
"2879","233","810","524","0"
"2880","233","810","525","0"
"2881","233","810","525","0"
"2882","233","810","525","0"
"2883","233","810","525","0"
"2884","233","810","525","0"
"2885","233","810","525","0"
"2886","233","810","525","0"
"2887","233","810","525","0"
"2888","233","810","525","0"
"2889","233","810","525","0"
"2890","233","810","525","0"
"2891","233","810","525","0"
"2892","233","810","525","0"
"2893","233","810","525","0"
"2894","233","810","525","0"
"2895","233","810","525","0"
"2896","233","810","525","0"
"2897","233","810","525","0"
"2898","233","810","525","0"
"2899","233","810","525","0"
"2900","233","810","525","0"
"2901","233","810","525","0"
"2902","233","810","525","0"
"2903","233","810","525","0"
"2904","233","810","525","0"
"2905","233","810","525","0"
"2906","233","810","525","0"
"2907","233","810","525","0"
"2908","233","810","525","0"
"2909","233","810","525","0"
"2910","233","810","525","0"
"2911","233","810","525","0"
"2912","233","810","525","0"
"2913","233","810","525","0"
"2914","233","810","525","0"
"2915","233","810","525","0"
"2916","233","810","525","0"
"2917","233","810","525","0"
"2918","233","810","525","0"
"2919","233","810","525","0"
"2920","233","810","525","0"
"2921","233","810","525","0"
"2922","233","810","525","0"
"2923","233","810","525","0"
"2924","233","810","525","0"
"2925","233","810","525","0"
"2926","233","810","525","0"
"2927","233","810","525","0"
"2928","233","810","525","0"
"2929","233","810","525","0"
"2930","233","810","525","0"
"2931","233","810","525","0"
"2932","233","810","525","0"
"2933","233","810","525","0"
"2934","233","810","525","0"
"2935","233","810","525","0"
"2936","233","810","525","0"
"2937","233","810","525","0"
"2938","233","810","525","0"
"2939","233","810","525","0"
"2940","233","810","525","0"
"2941","233","810","525","0"
"2942","233","810","525","0"
"2943","233","810","525","0"
"2944","233","810","525","0"
"2945","233","810","525","0"
"2946","233","810","525","0"
"2947","233","810","525","0"
"2948","233","810","525","0"
"2949","233","810","525","0"
"2950","233","810","525","0"
"2951","233","810","525","0"
"2952","233","810","525","0"
"2953","233","810","525","0"
"2954","233","810","525","0"
"2955","233","810","525","0"
"2956","233","810","525","0"
"2957","233","810","525","0"
"2958","233","810","525","0"
"2959","233","810","525","0"
"2960","233","810","525","0"
"2961","233","810","525","0"
"2962","233","810","525","0"
"2963","233","810","525","0"
"2964","233","810","525","0"
"2965","233","810","525","0"
"2966","233","810","525","0"
"2967","233","810","525","0"
"2968","233","810","525","0"
"2969","233","810","525","0"
"2970","233","810","525","0"
"2971","233","810","525","0"
"2972","233","810","525","0"
"2973","233","810","525","0"
"2974","233","810","525","0"
"2975","233","810","525","0"
"2976","233","810","525","0"
"2977","233","810","525","0"
"2978","233","810","525","0"
"2979","233","810","525","0"
"2980","233","810","525","0"
"2981","233","810","525","0"
"2982","233","810","525","0"
"2983","233","810","525","0"
"2984","233","810","525","0"
"2985","233","810","525","0"
"2986","233","810","525","0"
"2987","233","810","525","0"
"2988","233","810","525","0"
"2989","233","810","525","0"
"2990","233","810","525","0"
"2991","233","810","525","0"
"2992","233","810","525","0"
"2993","233","810","525","0"
"2994","233","810","525","0"
"2995","233","810","525","0"
"2996","233","810","525","0"
"2997","233","810","525","0"
"2998","233","810","525","0"
"2999","233","810","525","0"
"3000","233","810","525","0"
"3001","233","810","525","0"
"3002","233","810","525","0"
"3003","233","810","525","0"
"3004","233","810","525","0"
"3005","233","810","525","0"
"3006","233","810","525","0"
"3007","233","810","525","0"
"3008","233","810","525","0"
"3009","233","810","525","0"
"3010","233","810","525","0"
"3011","233","810","525","0"
"3012","233","810","525","0"
"3013","233","810","525","0"
"3014","233","810","525","0"
"3015","233","810","525","0"
"3016","233","810","525","0"
"3017","233","810","525","0"
"3018","233","810","525","0"
"3019","233","810","525","0"
"3020","233","810","525","0"
"3021","233","810","525","0"
"3022","233","810","525","0"
"3023","233","810","525","0"
"3024","233","810","525","0"
"3025","233","810","525","0"
"3026","233","810","525","0"
"3027","233","810","525","0"
"3028","233","810","525","0"
"3029","233","810","525","0"
"3030","233","810","524","0"
"3031","233","810","524","0"
"3032","233","810","524","0"
"3033","233","810","524","0"
"3034","233","810","524","0"
"3035","233","810","524","0"
"3036","233","810","524","0"
"3037","233","810","524","0"
"3038","233","810","524","0"
"3039","233","810","524","0"
"3040","233","810","524","0"
"3041","233","810","524","0"
"3042","233","810","524","0"
"3043","233","810","524","0"
"3044","233","810","524","0"
"3045","233","810","524","0"
"3046","233","810","524","0"
"3047","233","810","524","0"
"3048","233","810","524","0"
"3049","233","810","524","0"
"3050","233","810","524","0"
"3051","233","810","524","0"
"3052","233","810","524","0"
"3053","233","810","524","0"
"3054","233","810","524","0"
"3055","233","810","524","0"
"3056","233","810","524","0"
