"Iteracja","Best Result","Worst Result","Average Cost"
"1","175055","187430","176380"
"2","171276","172906","172056"
"3","152379","153482","153272"
"4","200171","200200","200175"
"5","175803","176458","176253"
"6","158731","159408","159172"
"7","162984","163114","163083"
"8","173326","174365","174181"
"9","177237","177790","177587"
"10","185049","185953","185685"
