"Iteracja","Best Result","Worst Result","Average Cost"
"1","1155069","2057088","1484877"
"2","1122086","2062965","1449580"
"3","1175409","2101038","1467787"
"4","1169904","2068985","1484313"
"5","1156351","2058825","1454893"
"6","1118659","2063140","1425998"
"7","1132863","2058707","1439728"
"8","1142682","2057779","1439094"
"9","1168122","2086839","1469419"
"10","1156426","2060974","1478817"
