"Iteracja","Best Result","Worst Result","Average Cost"
"1","1916012","2138573","2035439"
"2","1916012","2130307","2034038"
"3","1916012","2121919","2031953"
"4","1916012","2117432","2030858"
"5","1916012","2116795","2030252"
"6","1856827","2113373","2028950"
"7","1856827","2109901","2027487"
"8","1856827","2104842","2025557"
"9","1856827","2104132","2024757"
"10","1856827","2099471","2022147"
"11","1856827","2096299","2019915"
"12","1856827","2093857","2018725"
"13","1856827","2092022","2016796"
"14","1856827","2089485","2015168"
"15","1856827","2089081","2014202"
"16","1856827","2087056","2013209"
"17","1856827","2084429","2011751"
"18","1848542","2083055","2010418"
"19","1848542","2080746","2008585"
"20","1848542","2080152","2007653"
"21","1848542","2079709","2006875"
"22","1848542","2078636","2005735"
"23","1848542","2076983","2004217"
"24","1848542","2076291","2003102"
"25","1847072","2074886","2001852"
"26","1847072","2072503","1999403"
"27","1842354","2071257","1998129"
"28","1842354","2069025","1995890"
"29","1842354","2067796","1994359"
"30","1842354","2067140","1993193"
"31","1830491","2066568","1991846"
"32","1830491","2064666","1989480"
"33","1830491","2063323","1987553"
"34","1830491","2063178","1986617"
"35","1830491","2061855","1985232"
"36","1830491","2059852","1982961"
"37","1830491","2058685","1980383"
"38","1830491","2057924","1979427"
"39","1827672","2056844","1978027"
"40","1827672","2056073","1976268"
"41","1827672","2055010","1975566"
"42","1789985","2054705","1974099"
"43","1789985","2053931","1973181"
"44","1789985","2053037","1971527"
"45","1789985","2052960","1970910"
"46","1789985","2050925","1969151"
"47","1789985","2050440","1968444"
"48","1789985","2050019","1967856"
"49","1789985","2049105","1965494"
"50","1789985","2047867","1963410"
"51","1789985","2047541","1962446"
"52","1789985","2047181","1960565"
"53","1789985","2046725","1959310"
"54","1789985","2045413","1957285"
"55","1783536","2044726","1955443"
"56","1783536","2044177","1953797"
"57","1783536","2043194","1951677"
"58","1783536","2042287","1949697"
"59","1783536","2041785","1948650"
"60","1783536","2040351","1947189"
"61","1783536","2040172","1946141"
"62","1783536","2038849","1944754"
"63","1783536","2038479","1943496"
"64","1766124","2036453","1941213"
"65","1766124","2036254","1940613"
"66","1766124","2035614","1939843"
"67","1766124","2035408","1938690"
"68","1766124","2035081","1937349"
"69","1766124","2033926","1935478"
"70","1766124","2031887","1932911"
"71","1766124","2031537","1931183"
"72","1766124","2031021","1929732"
"73","1766124","2029855","1927866"
"74","1766124","2029855","1927866"
"75","1766124","2029059","1925950"
"76","1766124","2028014","1924802"
"77","1762823","2026871","1922805"
"78","1762823","2025452","1921310"
"79","1762823","2024893","1919378"
"80","1762823","2023205","1917429"
"81","1762823","2022770","1916700"
"82","1762823","2021324","1915895"
"83","1746628","2017861","1913460"
"84","1746628","2017482","1911908"
"85","1746628","2017130","1910048"
"86","1746628","2015625","1907299"
"87","1746628","2014406","1904842"
"88","1746628","2013474","1902807"
"89","1746628","2012784","1902079"
"90","1746628","2011719","1899802"
"91","1746628","2011347","1897859"
"92","1745786","2009915","1895430"
"93","1745786","2007155","1892280"
"94","1727382","2006271","1890623"
"95","1727382","2005828","1889010"
"96","1727382","2005375","1888225"
"97","1727382","2003818","1886599"
"98","1727382","2001777","1883797"
"99","1727382","2000971","1882576"
"100","1727382","1999796","1880926"
"101","1727382","1999402","1879293"
"102","1727382","1998634","1877291"
"103","1727382","1995933","1873580"
"104","1727382","1993957","1870731"
"105","1727382","1992372","1868684"
"106","1727382","1991414","1866313"
"107","1723230","1990508","1863478"
"108","1723230","1987293","1861449"
"109","1723230","1985470","1858790"
"110","1719635","1983194","1855961"
"111","1705617","1981991","1853895"
"112","1705617","1981244","1852693"
"113","1705617","1979873","1850672"
"114","1705617","1979311","1848677"
"115","1705617","1976676","1846691"
"116","1705617","1976506","1845907"
"117","1705617","1974860","1843892"
"118","1705617","1974074","1841906"
"119","1705617","1973011","1840320"
"120","1705617","1971050","1838383"
"121","1705617","1969253","1836014"
"122","1705617","1968072","1834815"
"123","1705617","1965799","1832100"
"124","1705617","1962561","1829425"
"125","1705617","1960489","1826662"
"126","1705617","1958976","1825071"
"127","1701949","1955607","1823488"
"128","1689103","1953061","1822232"
"129","1689103","1950152","1819904"
"130","1689103","1948041","1817982"
"131","1689103","1946166","1816387"
"132","1681940","1939574","1812928"
"133","1681940","1939118","1811413"
"134","1681940","1937259","1810285"
"135","1681488","1933169","1807926"
"136","1681488","1931282","1805690"
"137","1672813","1929123","1801942"
"138","1672813","1928733","1800721"
"139","1672813","1924101","1798195"
"140","1672813","1922290","1797074"
"141","1672813","1921371","1795957"
"142","1672813","1919219","1793773"
"143","1667830","1917068","1791901"
"144","1667830","1916012","1791131"
"145","1667830","1911725","1789003"
"146","1667830","1907542","1786227"
"147","1667672","1903959","1783848"
"148","1655281","1901488","1782354"
"149","1655281","1898238","1779749"
"150","1655281","1897073","1779092"
"151","1655281","1894393","1777009"
"152","1655281","1892547","1775930"
"153","1655281","1891263","1774219"
"154","1651953","1888572","1772538"
"155","1651953","1884800","1770606"
"156","1642194","1881468","1767790"
"157","1642194","1877832","1765436"
"158","1642194","1874311","1763528"
"159","1641788","1873017","1761561"
"160","1641788","1868363","1759629"
"161","1641788","1865014","1757315"
"162","1641788","1862499","1755436"
"163","1641788","1858325","1753522"
"164","1637112","1854846","1750568"
"165","1637112","1851904","1748164"
"166","1637112","1851098","1747522"
"167","1637112","1848452","1745419"
"168","1628150","1847072","1744094"
"169","1628150","1845603","1742525"
"170","1628150","1842210","1741320"
"171","1628150","1840880","1740375"
"172","1628150","1837520","1738206"
"173","1628150","1834910","1736087"
"174","1628150","1833795","1734893"
"175","1628150","1832906","1733103"
"176","1625075","1831509","1732448"
"177","1625075","1829631","1730616"
"178","1625075","1829115","1729150"
"179","1582034","1827596","1727279"
"180","1582034","1825081","1725689"
"181","1582034","1823170","1723565"
"182","1582034","1822177","1722110"
"183","1582034","1819322","1719627"
"184","1582034","1817563","1718811"
"185","1582034","1813555","1716966"
"186","1582034","1812078","1715777"
"187","1582034","1809593","1713765"
"188","1582034","1805300","1711744"
"189","1582034","1802765","1710864"
"190","1576621","1799094","1709532"
"191","1576621","1798569","1709022"
"192","1576621","1798001","1708217"
"193","1576621","1794518","1706394"
"194","1576621","1794106","1706074"
"195","1576621","1791953","1704573"
"196","1576621","1789985","1703948"
"197","1576621","1787120","1702257"
"198","1576621","1784792","1700955"
"199","1576621","1784277","1700125"
"200","1576621","1783536","1699258"
"201","1576621","1781982","1697811"
"202","1576621","1778704","1696433"
"203","1576621","1776195","1695410"
"204","1576621","1774506","1694569"
"205","1571146","1772900","1692591"
"206","1571146","1770442","1691190"
"207","1571146","1769928","1689777"
"208","1571146","1768550","1689049"
"209","1571146","1767406","1687606"
"210","1571146","1766124","1686262"
"211","1571146","1766004","1685959"
"212","1571146","1765264","1685201"
"213","1571146","1764306","1684164"
"214","1571146","1763423","1683145"
"215","1571146","1760388","1680550"
"216","1571146","1758880","1679664"
"217","1571146","1758289","1678802"
"218","1571146","1757743","1678223"
"219","1571146","1756017","1676513"
"220","1571146","1755264","1674590"
"221","1568631","1753827","1672675"
"222","1568631","1753448","1672129"
"223","1568631","1752412","1670560"
"224","1568631","1751284","1669966"
"225","1568631","1749330","1667861"
"226","1568631","1748596","1667306"
"227","1565174","1748356","1666799"
"228","1565174","1747129","1664942"
"229","1565174","1746000","1663280"
"230","1556094","1745786","1662377"
"231","1556094","1745298","1661831"
"232","1556094","1743607","1660814"
"233","1556094","1742180","1658600"
"234","1556094","1741447","1657237"
"235","1556094","1739882","1656152"
"236","1556094","1739221","1655029"
"237","1556094","1737831","1653050"
"238","1555350","1737717","1652746"
"239","1555350","1734507","1651403"
"240","1555350","1733602","1650294"
"241","1555350","1731684","1648468"
"242","1555350","1730844","1647358"
"243","1553640","1730636","1646514"
"244","1553640","1728703","1645180"
"245","1552074","1727043","1643363"
"246","1552074","1725799","1642565"
"247","1552074","1724986","1641503"
"248","1552074","1721647","1639755"
"249","1552074","1718609","1638259"
"250","1552074","1718248","1637249"
"251","1552074","1717639","1636297"
"252","1551574","1716217","1635227"
"253","1551574","1715262","1634465"
"254","1551574","1715102","1633702"
"255","1551574","1715016","1632941"
"256","1551574","1714153","1631921"
"257","1546527","1712883","1630850"
"258","1546475","1711755","1629341"
"259","1546475","1711075","1628313"
"260","1546475","1711075","1628313"
"261","1546475","1709621","1627323"
"262","1546475","1706372","1625389"
"263","1545113","1704609","1623633"
"264","1545113","1703930","1622891"
"265","1545113","1702801","1622215"
"266","1545113","1701949","1621277"
"267","1542481","1701672","1620509"
"268","1542481","1700935","1619784"
"269","1542481","1700487","1619545"
"270","1542481","1699197","1618557"
"271","1531426","1698153","1617519"
"272","1531426","1695518","1616820"
"273","1531426","1695467","1616091"
"274","1531426","1695290","1615622"
"275","1531426","1694597","1614441"
"276","1531426","1693447","1613946"
"277","1531426","1691925","1613015"
"278","1531426","1690681","1612105"
"279","1531426","1690611","1611891"
"280","1531426","1689478","1610971"
"281","1531426","1688604","1609805"
"282","1531426","1687084","1608439"
"283","1531426","1686327","1607973"
"284","1531426","1685817","1607272"
"285","1531426","1684549","1605666"
"286","1517827","1683218","1604265"
"287","1517827","1682895","1603819"
"288","1517827","1681628","1602832"
"289","1517827","1681488","1601918"
"290","1517827","1679630","1600986"
"291","1517827","1678921","1600060"
"292","1517827","1678167","1599190"
"293","1517827","1677277","1598246"
"294","1517827","1676605","1597318"
"295","1517827","1674400","1595713"
"296","1517827","1674224","1595244"
"297","1517827","1674078","1595028"
"298","1517827","1673804","1594597"
"299","1517827","1672252","1593704"
"300","1517827","1669628","1592792"
"301","1517827","1669265","1592372"
"302","1517827","1668055","1591450"
"303","1517827","1667672","1590365"
"304","1517827","1666628","1588783"
"305","1517827","1666258","1588081"
"306","1517827","1665511","1587449"
"307","1517718","1663489","1585874"
"308","1517718","1662463","1585208"
"309","1517216","1660762","1584341"
"310","1517216","1658708","1583090"
"311","1517216","1658416","1582908"
"312","1515322","1656130","1581221"
"313","1515322","1654431","1580141"
"314","1515322","1654134","1579724"
"315","1512139","1651953","1578307"
"316","1512139","1650050","1577306"
"317","1512139","1649704","1576693"
"318","1512139","1648793","1575892"
"319","1512139","1647248","1574847"
"320","1512139","1647087","1574429"
"321","1512139","1644147","1573427"
"322","1512139","1643047","1572641"
"323","1512139","1642544","1572259"
"324","1509728","1642194","1571257"
"325","1509728","1642085","1570863"
"326","1509728","1640326","1570252"
"327","1508115","1638609","1569241"
"328","1505545","1638285","1568428"
"329","1503030","1636674","1567446"
"330","1503030","1635513","1566662"
"331","1503030","1632738","1566274"
"332","1503030","1630566","1565516"
"333","1503030","1629632","1564616"
"334","1503030","1629145","1564235"
"335","1503030","1628565","1563868"
"336","1503030","1628565","1563868"
"337","1503030","1627876","1563176"
"338","1503030","1627007","1562451"
"339","1503030","1625727","1561718"
"340","1503030","1624273","1560796"
"341","1503030","1622921","1560229"
"342","1503030","1622828","1559886"
"343","1503030","1622334","1558969"
"344","1496472","1621026","1558070"
"345","1496472","1620467","1557313"
"346","1493441","1620059","1556709"
"347","1493441","1618969","1555974"
"348","1493441","1617026","1555250"
"349","1493441","1615820","1554705"
"350","1493441","1612148","1553266"
"351","1493441","1609513","1552739"
"352","1493441","1607197","1551781"
"353","1493441","1605674","1551101"
"354","1493441","1604320","1550247"
"355","1493441","1603813","1549565"
"356","1493441","1603018","1548724"
"357","1480981","1602598","1547849"
"358","1480981","1600597","1546905"
"359","1480981","1599335","1546419"
"360","1480981","1598291","1546244"
"361","1480981","1596172","1545099"
"362","1480981","1594364","1544565"
"363","1480981","1592241","1543462"
"364","1480981","1590370","1542653"
"365","1480981","1589967","1542330"
"366","1472342","1589731","1541642"
"367","1472342","1588644","1540896"
"368","1472342","1588342","1540243"
"369","1472342","1588309","1540072"
"370","1472342","1588230","1539882"
"371","1463150","1587721","1539024"
"372","1463150","1587240","1538677"
"373","1463150","1585784","1537844"
"374","1463150","1584670","1536873"
"375","1463150","1583876","1535837"
"376","1463150","1582615","1535158"
"377","1463150","1582461","1534824"
"378","1463150","1581130","1534011"
"379","1463150","1580328","1533152"
"380","1463150","1580328","1533152"
"381","1463150","1579369","1532379"
"382","1463150","1579120","1532016"
"383","1462145","1577180","1530702"
"384","1462145","1575254","1529594"
"385","1462145","1574721","1529258"
"386","1456512","1572967","1528396"
"387","1456512","1572450","1527948"
"388","1456512","1572231","1527254"
"389","1456512","1571613","1526828"
"390","1456512","1570779","1526144"
"391","1456512","1569963","1525549"
"392","1456512","1568847","1524901"
"393","1456512","1568631","1523919"
"394","1456512","1568491","1523623"
"395","1448660","1566960","1522788"
"396","1448660","1566768","1522155"
"397","1448660","1566654","1521985"
"398","1448660","1566558","1521470"
"399","1448660","1565874","1520664"
"400","1448660","1565874","1520664"
"401","1448660","1565375","1519768"
"402","1446712","1565254","1519391"
"403","1446712","1564775","1518648"
"404","1446712","1564163","1517762"
"405","1446712","1564103","1517368"
"406","1444011","1563626","1516735"
"407","1444011","1562693","1516208"
"408","1444011","1562373","1515718"
"409","1444011","1562324","1515441"
"410","1444011","1562311","1515267"
"411","1444011","1561461","1515094"
"412","1444011","1561080","1514595"
"413","1444011","1559751","1513358"
"414","1444011","1559117","1512729"
"415","1439868","1558123","1511703"
"416","1439868","1557592","1510836"
"417","1427582","1557062","1509698"
"418","1427582","1556358","1508795"
"419","1427582","1556271","1508419"
"420","1427582","1555317","1507460"
"421","1427582","1554290","1506755"
"422","1419193","1553640","1505777"
"423","1419193","1553301","1505081"
"424","1419193","1553131","1504725"
"425","1419193","1552523","1503701"
"426","1419193","1551829","1502750"
"427","1419193","1551593","1501988"
"428","1419193","1551505","1501616"
"429","1419193","1551010","1500620"
"430","1419193","1550256","1499758"
"431","1419193","1549630","1499192"
"432","1403809","1548608","1498319"
"433","1403809","1547442","1497051"
"434","1403809","1546527","1496210"
"435","1403809","1546475","1495451"
"436","1403809","1545173","1494191"
"437","1403809","1544065","1492838"
"438","1403809","1544021","1492493"
"439","1403809","1543338","1491580"
"440","1403809","1543212","1491007"
"441","1403809","1542658","1490425"
"442","1403809","1541809","1489215"
"443","1403809","1541531","1488839"
"444","1403809","1541148","1488125"
"445","1403809","1540258","1487129"
"446","1403809","1538711","1486343"
"447","1403809","1537900","1485396"
"448","1403809","1537518","1484850"
"449","1402069","1534603","1483465"
"450","1402069","1533018","1482107"
"451","1402069","1532318","1481326"
"452","1402069","1532080","1480789"
"453","1402069","1531884","1480278"
"454","1402069","1531884","1480103"
"455","1401042","1531426","1479192"
"456","1401042","1531183","1478809"
"457","1395468","1530894","1478375"
"458","1395468","1530243","1477447"
"459","1395468","1529651","1476437"
"460","1395307","1529417","1475808"
"461","1395307","1528875","1474855"
"462","1395307","1527903","1473713"
"463","1395307","1526690","1472772"
"464","1380268","1525582","1471779"
"465","1380268","1525254","1471197"
"466","1380268","1524470","1469928"
"467","1380268","1523739","1469031"
"468","1380268","1522874","1468233"
"469","1380268","1522343","1467057"
"470","1380268","1521117","1465793"
"471","1380268","1520237","1464377"
"472","1380268","1519824","1463797"
"473","1380268","1519397","1463417"
"474","1380268","1518941","1462262"
"475","1380268","1518439","1461199"
"476","1375780","1517827","1459923"
"477","1375780","1516871","1458908"
"478","1375780","1516107","1458151"
"479","1375780","1515232","1456974"
"480","1373075","1514305","1456041"
"481","1373075","1513914","1455235"
"482","1373075","1513078","1454473"
"483","1373075","1512846","1453696"
"484","1373075","1512401","1452929"
"485","1373075","1512253","1452482"
"486","1373075","1510503","1451017"
"487","1373075","1509728","1450316"
"488","1373075","1509443","1449904"
"489","1373075","1509101","1448962"
"490","1373075","1507619","1448123"
"491","1365669","1506665","1447105"
"492","1365669","1505893","1446539"
"493","1365669","1505505","1445726"
"494","1365669","1505177","1445101"
"495","1365669","1504892","1444540"
"496","1365669","1504539","1443744"
"497","1363552","1504235","1442880"
"498","1363552","1503818","1442094"
"499","1363552","1503030","1441377"
"500","1363552","1502517","1440364"
"501","1363552","1501027","1440150"
"502","1363552","1500420","1439320"
"503","1363552","1499416","1438715"
"504","1363552","1499375","1438094"
"505","1363552","1499029","1437486"
"506","1352660","1498307","1436217"
"507","1352660","1497879","1435797"
"508","1352660","1496472","1434843"
"509","1352660","1495385","1433599"
"510","1352660","1494529","1432625"
"511","1347710","1494090","1431763"
"512","1343505","1492680","1430332"
"513","1343505","1490575","1429417"
"514","1343505","1489834","1428663"
"515","1343505","1489221","1428270"
"516","1343505","1488119","1427334"
"517","1343505","1487497","1426360"
"518","1343505","1486242","1425197"
"519","1343505","1486007","1424849"
"520","1343505","1485643","1424240"
"521","1343505","1485260","1423481"
"522","1343505","1483621","1422363"
"523","1342597","1482424","1421511"
"524","1342597","1482213","1421101"
"525","1342597","1481757","1420266"
"526","1342597","1480981","1419249"
"527","1342597","1479835","1418076"
"528","1338616","1478505","1416645"
"529","1338616","1478419","1416291"
"530","1338616","1477573","1415326"
"531","1338616","1476223","1414671"
"532","1338616","1475645","1413907"
"533","1338616","1474430","1413103"
"534","1338616","1473157","1411893"
"535","1338616","1471659","1410690"
"536","1338616","1471312","1410098"
"537","1338616","1469935","1409158"
"538","1338616","1468831","1408216"
"539","1338616","1467770","1407420"
"540","1338616","1467551","1407010"
"541","1338616","1467162","1406233"
"542","1338616","1465853","1404864"
"543","1330007","1464882","1404208"
"544","1330007","1464487","1403452"
"545","1330007","1464164","1402826"
"546","1330007","1463499","1402262"
"547","1330007","1463372","1401638"
"548","1330007","1463150","1401056"
"549","1330007","1463042","1400445"
"550","1324821","1462145","1399249"
"551","1324821","1461057","1397658"
"552","1324821","1459912","1396628"
"553","1324821","1458308","1395596"
"554","1324821","1457549","1394597"
"555","1324821","1456512","1393826"
"556","1324821","1456492","1393422"
"557","1324821","1455250","1392645"
"558","1324821","1454595","1391886"
"559","1324821","1454041","1391292"
"560","1323295","1452530","1390324"
"561","1323295","1452471","1390117"
"562","1322842","1450363","1388896"
"563","1322842","1448955","1388527"
"564","1313060","1447406","1387497"
"565","1313060","1446431","1386353"
"566","1313060","1445450","1385541"
"567","1313060","1444123","1384590"
"568","1313060","1442877","1383551"
"569","1301836","1441482","1382594"
"570","1301836","1438531","1381176"
"571","1301836","1438170","1380607"
"572","1301836","1437927","1380438"
"573","1301836","1437709","1379889"
"574","1301836","1436782","1378911"
"575","1301836","1435658","1377741"
"576","1300948","1434550","1376519"
"577","1300948","1433970","1375774"
"578","1300948","1433711","1375178"
"579","1300948","1431322","1373713"
"580","1300948","1430463","1373157"
"581","1300948","1430212","1372582"
"582","1300948","1428173","1371903"
"583","1300923","1427534","1370809"
"584","1300923","1427236","1370277"
"585","1300923","1425529","1369186"
"586","1300923","1425067","1368674"
"587","1300923","1424091","1367932"
"588","1300923","1424091","1367932"
"589","1300923","1423484","1367215"
"590","1300923","1422319","1366572"
"591","1300923","1420364","1365149"
"592","1300923","1420199","1364952"
"593","1300923","1419603","1364428"
"594","1300923","1419564","1364243"
"595","1300923","1419222","1363173"
"596","1300923","1418696","1362466"
"597","1297242","1417687","1360815"
"598","1297242","1417529","1360484"
"599","1295476","1415860","1359034"
"600","1295476","1414785","1358314"
"601","1295476","1414530","1357456"
"602","1295476","1414082","1357070"
"603","1295476","1414015","1356879"
"604","1295476","1412757","1356325"
"605","1295476","1412098","1356151"
"606","1295476","1411566","1355700"
"607","1295476","1411478","1355548"
"608","1295476","1410682","1354866"
"609","1287394","1407990","1353718"
"610","1287394","1407852","1353542"
"611","1287394","1406481","1352716"
"612","1287394","1406014","1352188"
"613","1287394","1406014","1352188"
"614","1281773","1404699","1351631"
"615","1281773","1403809","1350610"
"616","1281773","1403250","1349761"
"617","1281773","1402928","1349587"
"618","1281773","1401976","1348592"
"619","1281773","1401875","1348099"
"620","1281773","1401042","1347449"
"621","1281773","1400680","1346922"
"622","1281773","1400335","1346414"
"623","1280986","1397384","1344600"
"624","1280986","1396066","1343478"
"625","1280986","1395744","1342682"
"626","1276251","1395368","1341179"
"627","1276251","1395320","1340717"
"628","1276251","1394793","1339900"
"629","1275682","1393191","1339220"
"630","1275682","1391922","1338258"
"631","1275682","1390541","1337522"
"632","1270376","1389479","1336850"
"633","1270376","1389414","1336672"
"634","1270376","1388818","1336350"
"635","1270376","1388667","1335870"
"636","1270376","1387987","1334725"
"637","1270376","1387497","1334071"
"638","1270376","1387025","1333771"
"639","1264833","1386514","1333227"
"640","1264833","1386264","1333053"
"641","1263867","1385262","1332012"
"642","1263867","1383982","1331355"
"643","1263867","1383886","1330897"
"644","1263867","1382936","1329737"
"645","1263867","1382358","1329083"
"646","1263867","1380407","1328420"
"647","1263867","1379857","1327430"
"648","1263867","1378415","1326369"
"649","1263867","1377461","1325714"
"650","1263867","1377094","1325197"
"651","1263867","1377068","1325035"
"652","1263867","1376385","1324552"
"653","1260329","1376019","1324216"
"654","1260329","1375903","1323912"
"655","1260329","1375903","1323912"
"656","1260329","1375780","1323410"
"657","1260329","1375163","1323070"
"658","1260329","1374381","1322109"
"659","1260329","1374000","1321946"
"660","1260329","1373890","1321293"
"661","1260329","1373503","1320616"
"662","1258745","1372444","1319565"
"663","1258745","1372198","1319075"
"664","1258745","1371828","1318585"
"665","1253180","1371517","1318063"
"666","1253180","1371388","1317553"
"667","1253180","1370570","1316685"
"668","1253180","1369840","1316166"
"669","1253180","1368710","1315510"
"670","1248835","1366357","1314134"
"671","1248835","1366357","1313960"
"672","1248835","1365482","1313103"
"673","1248835","1364529","1312948"
"674","1248835","1363802","1312472"
"675","1248835","1363581","1312138"
"676","1248835","1363172","1311463"
"677","1248835","1362329","1310964"
"678","1248835","1360433","1310315"
"679","1247663","1359648","1309637"
"680","1247663","1359397","1309458"
"681","1247663","1359213","1308980"
"682","1235184","1357871","1308269"
"683","1235184","1357417","1307766"
"684","1235184","1356197","1307025"
"685","1235184","1355632","1306523"
"686","1235184","1354414","1305898"
"687","1229419","1353796","1305525"
"688","1229419","1352489","1304908"
"689","1229419","1351708","1304151"
"690","1229419","1350763","1303495"
"691","1229419","1349861","1302847"
"692","1229419","1349012","1302233"
"693","1228258","1347984","1301271"
"694","1228258","1347105","1300478"
"695","1228258","1346918","1300142"
"696","1228258","1346615","1299677"
"697","1228258","1346228","1299026"
"698","1228258","1345136","1298145"
"699","1228258","1344455","1297216"
"700","1228258","1343019","1296733"
"701","1228258","1342609","1295795"
"702","1228258","1342124","1294546"
"703","1228258","1341249","1293749"
"704","1228258","1340905","1293278"
"705","1228258","1339979","1292959"
"706","1228258","1339264","1292144"
"707","1228258","1338615","1291334"
"708","1228258","1337890","1290879"
"709","1228258","1337357","1290002"
"710","1228258","1337163","1289500"
"711","1228258","1336999","1289219"
"712","1228258","1336108","1288589"
"713","1228258","1336050","1288443"
"714","1228258","1335341","1287782"
"715","1228258","1334915","1287012"
"716","1227786","1333707","1286051"
"717","1224511","1332447","1285542"
"718","1224511","1332437","1285381"
"719","1224511","1331032","1284766"
"720","1224511","1330932","1284455"
"721","1224346","1330741","1284135"
"722","1224346","1330082","1283179"
"723","1224346","1328610","1282107"
"724","1209697","1327808","1281167"
"725","1209697","1327439","1280548"
"726","1209697","1327315","1280185"
"727","1209697","1325400","1279126"
"728","1207906","1324687","1278467"
"729","1207906","1323584","1277875"
"730","1207906","1323276","1277394"
"731","1207906","1322842","1276588"
"732","1207906","1322404","1276289"
"733","1207906","1320877","1275567"
"734","1207906","1320679","1275097"
"735","1207906","1320327","1274805"
"736","1207906","1319414","1273623"
"737","1207906","1319240","1273334"
"738","1207906","1318798","1272517"
"739","1207906","1317860","1272218"
"740","1207906","1317844","1272050"
"741","1207906","1317286","1271807"
"742","1207906","1316379","1271059"
"743","1207906","1315682","1270304"
"744","1207906","1314994","1269198"
"745","1205101","1314527","1268365"
"746","1205101","1314411","1267896"
"747","1204138","1313713","1267409"
"748","1204138","1313509","1266974"
"749","1204138","1312572","1266345"
"750","1204138","1311936","1265619"
"751","1204138","1310541","1264850"
"752","1204138","1310330","1264405"
"753","1204138","1309453","1263775"
"754","1204138","1309286","1263620"
"755","1204138","1308368","1262998"
"756","1204138","1308368","1262998"
"757","1204138","1308269","1262377"
"758","1204138","1307418","1261778"
"759","1204138","1306917","1260868"
"760","1204138","1306430","1260410"
"761","1204138","1306289","1260126"
"762","1204138","1305983","1259817"
"763","1204138","1305639","1259479"
"764","1204138","1305292","1259028"
"765","1204138","1304956","1258468"
"766","1204138","1304808","1257868"
"767","1204138","1303958","1257252"
"768","1204138","1303675","1256631"
"769","1204130","1302727","1255919"
"770","1204130","1302411","1255648"
"771","1204130","1302339","1255518"
"772","1201748","1302107","1255198"
"773","1201748","1302081","1255058"
"774","1200732","1302004","1254740"
"775","1200732","1301913","1254466"
"776","1200732","1301836","1254001"
"777","1200732","1301810","1253685"
"778","1198436","1301375","1252590"
"779","1191748","1300923","1251946"
"780","1191748","1300671","1251461"
"781","1191748","1299497","1250857"
"782","1191748","1298800","1249945"
"783","1191748","1298168","1249517"
"784","1189699","1297146","1248870"
"785","1189699","1296892","1248557"
"786","1189699","1296329","1248093"
"787","1189699","1295897","1247342"
"788","1189699","1295594","1246731"
"789","1188958","1295056","1246238"
"790","1188958","1295056","1246238"
"791","1188958","1294594","1245449"
"792","1188958","1293626","1244825"
"793","1188958","1293356","1244370"
"794","1185237","1292420","1243663"
"795","1185237","1291234","1243224"
"796","1185237","1291005","1242931"
"797","1185237","1290661","1242512"
"798","1185237","1290140","1241789"
"799","1185237","1290074","1241479"
"800","1185237","1289337","1240923"
"801","1185237","1288347","1240683"
"802","1185237","1288194","1240105"
"803","1185237","1287828","1239470"
"804","1185237","1287766","1239353"
"805","1185237","1287176","1238482"
"806","1185237","1286390","1237753"
"807","1185237","1286009","1237586"
"808","1180304","1285497","1236979"
"809","1180304","1285497","1236979"
"810","1180304","1284498","1236397"
"811","1180304","1283279","1235786"
"812","1180304","1282426","1235036"
"813","1180304","1281911","1234566"
"814","1180304","1281742","1234245"
"815","1180304","1280986","1233758"
"816","1180304","1279743","1232832"
"817","1170710","1278917","1232332"
"818","1170710","1278472","1232056"
"819","1170710","1277411","1230734"
"820","1170710","1276776","1230146"
"821","1170710","1276251","1229693"
"822","1170710","1275706","1229065"
"823","1170710","1275622","1228757"
"824","1170710","1274972","1228451"
"825","1170710","1274539","1227992"
"826","1170697","1272292","1226972"
"827","1169536","1271787","1226368"
"828","1160417","1270600","1225729"
"829","1160417","1270376","1225426"
"830","1160417","1270144","1224707"
"831","1160417","1268315","1223845"
"832","1160417","1267881","1223547"
"833","1160417","1267864","1223403"
"834","1160417","1267456","1222785"
"835","1160417","1266362","1221951"
"836","1160417","1265850","1221346"
"837","1160417","1265700","1221030"
"838","1160417","1264833","1220460"
"839","1156882","1264041","1219727"
"840","1156882","1263565","1219116"
"841","1156882","1262757","1218467"
"842","1156882","1262252","1218011"
"843","1156882","1262148","1217563"
"844","1156882","1261882","1217153"
"845","1156882","1261015","1216809"
"846","1156882","1260383","1216239"
"847","1156882","1260349","1216127"
"848","1156882","1260275","1215541"
"849","1156882","1259898","1214961"
"850","1156626","1259079","1214503"
"851","1156626","1258729","1214131"
"852","1156626","1257693","1213264"
"853","1156626","1256159","1212784"
"854","1156626","1255497","1212207"
"855","1155296","1253537","1210527"
"856","1155296","1252553","1209813"
"857","1154482","1252350","1209287"
"858","1154482","1251768","1208827"
"859","1154482","1251117","1208255"
"860","1151001","1250078","1206955"
"861","1151001","1249529","1206514"
"862","1151001","1248654","1205964"
"863","1151001","1248117","1205549"
"864","1151001","1247663","1205124"
"865","1150460","1246874","1204552"
"866","1150460","1246519","1204173"
"867","1150460","1245634","1203488"
"868","1150460","1244604","1202942"
"869","1150460","1243949","1202406"
"870","1150460","1243876","1201998"
"871","1150460","1242899","1201432"
"872","1150460","1242430","1200880"
"873","1142089","1241437","1200034"
