"Iteracja","Current","Best","Worst","Average"
"174","113925","92540","113925","98901"
"175","113925","92540","113925","98987"
"176","113925","92540","113925","99072"
"177","113925","92540","113925","99156"
"178","113925","92540","113925","99239"
"179","98837","92540","113925","99237"
"180","98837","92540","113925","99234"
"181","100637","92540","113925","99242"
"182","100637","92540","113925","99250"
"183","100637","92540","113925","99257"
"184","98837","92540","113925","99255"
"185","98837","92540","113925","99253"
"186","98837","92540","113925","99251"
"187","98837","92540","113925","99248"
"188","98837","92540","113925","99246"
"189","98837","92540","113925","99244"
"190","98837","92540","113925","99242"
"191","99890","92540","113925","99245"
"192","100005","92540","113925","99249"
"193","100121","92540","113925","99254"
"194","101291","92540","113925","99264"
"195","101410","92540","113925","99275"
"196","101531","92540","113925","99287"
"197","100894","92540","113925","99295"
"198","101017","92540","113925","99304"
"199","101140","92540","113925","99313"
"200","101264","92540","113925","99323"
"201","101389","92540","113925","99333"
"202","103063","92540","113925","99351"
"203","103191","92540","113925","99370"
"204","101961","92540","113925","99383"
"205","102091","92540","113925","99396"
"206","102221","92540","113925","99410"
"207","104288","92540","113925","99433"
"208","104338","92540","113925","99457"
"209","102884","92540","113925","99473"
"210","103019","92540","113925","99490"
"211","103155","92540","113925","99508"
"212","103292","92540","113925","99525"
"213","103429","92540","113925","99544"
"214","103567","92540","113925","99563"
"215","104369","92540","113925","99585"
"216","104454","92540","113925","99607"
"217","102411","92540","113925","99620"
"218","102473","92540","113925","99633"
"219","102536","92540","113925","99647"
"220","105082","92540","113925","99671"
"221","105176","92540","113925","99696"
"222","105271","92540","113925","99721"
"223","105367","92540","113925","99747"
"224","105464","92540","113925","99772"
"225","105562","92540","113925","99798"
"226","101206","92540","113925","99804"
