"Iteracja","Current","Best","Worst","Average"
"1","870539","870539","870539","870539"
"2","872837","870539","872837","871688"
"3","878758","870539","878758","874044"
"4","877684","870539","878758","874954"
"5","847457","847457","878758","869455"
"6","848683","847457","878758","865993"
"7","870423","847457","878758","866625"
"8","850875","847457","878758","864657"
"9","892932","847457","892932","867798"
"10","892377","847457","892932","870256"
"11","919145","847457","919145","874700"
"12","865863","847457","919145","873964"
"13","884292","847457","919145","874758"
"14","890309","847457","919145","875869"
"15","871837","847457","919145","875600"
"16","842489","842489","919145","873531"
"17","883186","842489","919145","874099"
"18","896491","842489","919145","875343"
"19","852911","842489","919145","874162"
"20","874930","842489","919145","874200"
"21","872246","842489","919145","874107"
"22","864702","842489","919145","873680"
"23","873661","842489","919145","873679"
"24","876558","842489","919145","873799"
"25","864807","842489","919145","873439"
"26","854791","842489","919145","872722"
"27","858939","842489","919145","872211"
"28","876606","842489","919145","872368"
"29","844769","842489","919145","871417"
"30","886862","842489","919145","871931"
"31","872845","842489","919145","871961"
"32","871604","842489","919145","871950"
"33","873397","842489","919145","871994"
"34","888433","842489","919145","872477"
"35","900144","842489","919145","873268"
"36","883186","842489","919145","873543"
"37","847923","842489","919145","872851"
"38","862101","842489","919145","872568"
"39","881670","842489","919145","872801"
"40","878366","842489","919145","872940"
"41","861889","842489","919145","872671"
"42","867719","842489","919145","872553"
"43","849878","842489","919145","872025"
"44","869876","842489","919145","871977"
"45","882342","842489","919145","872207"
"46","859603","842489","919145","871933"
"47","871787","842489","919145","871930"
"48","875709","842489","919145","872008"
"49","881585","842489","919145","872204"
"50","891690","842489","919145","872594"
"51","863412","842489","919145","872414"
"52","872673","842489","919145","872419"
"53","861279","842489","919145","872208"
"54","871550","842489","919145","872196"
"55","859834","842489","919145","871971"
"56","886908","842489","919145","872238"
"57","881832","842489","919145","872406"
"58","861044","842489","919145","872211"
"59","884950","842489","919145","872426"
"60","845364","842489","919145","871975"
"61","863557","842489","919145","871837"
"62","867204","842489","919145","871763"
"63","877817","842489","919145","871859"
"64","876208","842489","919145","871927"
"65","886739","842489","919145","872155"
"66","887110","842489","919145","872381"
"67","879127","842489","919145","872482"
"68","872000","842489","919145","872475"
"69","884330","842489","919145","872647"
"70","861281","842489","919145","872484"
"71","869935","842489","919145","872448"
"72","879154","842489","919145","872541"
"73","866424","842489","919145","872458"
"74","859467","842489","919145","872282"
"75","887766","842489","919145","872488"
"76","895312","842489","919145","872789"
"77","883600","842489","919145","872929"
"78","845486","842489","919145","872577"
"79","878116","842489","919145","872647"
"80","895450","842489","919145","872932"
"81","857765","842489","919145","872745"
"82","862708","842489","919145","872623"
"83","901596","842489","919145","872972"
"84","908535","842489","919145","873395"
"85","900134","842489","919145","873710"
"86","876330","842489","919145","873740"
"87","883271","842489","919145","873850"
"88","871625","842489","919145","873824"
"89","866019","842489","919145","873737"
"90","878078","842489","919145","873785"
"91","880730","842489","919145","873861"
"92","866521","842489","919145","873782"
"93","868604","842489","919145","873726"
"94","861539","842489","919145","873596"
"95","873231","842489","919145","873592"
"96","857948","842489","919145","873429"
"97","850895","842489","919145","873197"
"98","860694","842489","919145","873069"
"99","866476","842489","919145","873003"
"100","870440","842489","919145","872977"
"101","894771","842489","919145","873193"
"102","861137","842489","919145","873075"
"103","872586","842489","919145","873070"
"104","842358","842358","919145","872775"
"105","876138","842358","919145","872807"
"106","872307","842358","919145","872802"
"107","887087","842358","919145","872936"
"108","881429","842358","919145","873014"
"109","880764","842358","919145","873085"
"110","889973","842358","919145","873239"
"111","859526","842358","919145","873115"
"112","859246","842358","919145","872991"
"113","870295","842358","919145","872968"
"114","832373","832373","919145","872611"
"115","898361","832373","919145","872835"
"116","881922","832373","919145","872914"
"117","880179","832373","919145","872976"
"118","878693","832373","919145","873024"
"119","889316","832373","919145","873161"
"120","860250","832373","919145","873054"
"121","847429","832373","919145","872842"
"122","859551","832373","919145","872733"
"123","850376","832373","919145","872551"
"124","894563","832373","919145","872729"
"125","882057","832373","919145","872803"
"126","845613","832373","919145","872587"
"127","874243","832373","919145","872600"
"128","866957","832373","919145","872556"
"129","859024","832373","919145","872451"
"130","859919","832373","919145","872355"
"131","877503","832373","919145","872394"
"132","859765","832373","919145","872299"
"133","895786","832373","919145","872475"
"134","856722","832373","919145","872358"
"135","850008","832373","919145","872192"
"136","870559","832373","919145","872180"
"137","856765","832373","919145","872068"
"138","899335","832373","919145","872265"
"139","863944","832373","919145","872205"
"140","849201","832373","919145","872041"
"141","872920","832373","919145","872047"
"142","886104","832373","919145","872146"
"143","862339","832373","919145","872078"
"144","858725","832373","919145","871985"
"145","849301","832373","919145","871828"
"146","870820","832373","919145","871822"
"147","881700","832373","919145","871889"
"148","868160","832373","919145","871864"
"149","866517","832373","919145","871828"
